Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 263486 "," 125390 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -331332 "," -96908 "," 0 "
3.02.01," Cashback "," -140477 "," -59104 "," 0 "
3.02.02," Gerais e Administrativas "," -10786 "," -1480 "," 0 "
3.02.03," Pessoal "," -67000 "," -18416 "," 0 "
3.02.04," Comerciais e de marketing "," -47150 "," -8116 "," 0 "
3.02.05," Softwares "," -17543 "," -5772 "," 0 "
3.02.06," Serviços de terceiros "," -24911 "," -2470 "," 0 "
3.02.07," Depreciação e amortização "," -4567 "," -1769 "," 0 "
3.02.08," Outras despesas/receitas operacionais "," -18898 "," 219 "," 0 "
3.03," Resultado Bruto "," -67846 "," 28482 "," 0 "
3.04," Despesas/Receitas Operacionais "," "," "," "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," "," "," "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -67846 "," 28482 "," 0 "
3.06," Resultado Financeiro "," 16521 "," -255 "," 0 "
3.06.01," Receitas Financeiras "," 18520 "," 1344 "," 0 "
3.06.02," Despesas Financeiras "," -1999 "," -1599 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -51325 "," 28227 "," 0 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 16991 "," -8597 "," 0 "
3.08.01," Corrente "," -3123 "," -3367 "," 0 "
3.08.02," Diferido "," 20114 "," -5230 "," 0 "
3.09," Resultado Líquido das Operações Continuadas "," -34334 "," 19630 "," 0 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -34334 "," 19630 "," 0 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -37808 "," 19729 "," 0 "
3.11.02," Atribuído a Sócios Não Controladores "," 3474 "," -99 "," 0 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
