Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 37616241 "," 29080513 "," 29714264 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -11961049 "," -13427020 "," -13758855 "
3.02.01," Energia comprada para revenda "," 5932 "," -2400358 "," -2162318 "
3.02.02," Encargos sobre uso da rede elétrica "," -2461443 "," -2500315 "," -2265358 "
3.02.03," Combustível para produção de energia elétrica "," -2338395 "," -2092135 "," -2107161 "
3.02.04," Construção "," -1395066 "," -966443 "," -915117 "
3.02.05," Pessoal, Material e Serviço "," -3528181 "," -3309522 "," -4512513 "
3.02.06," Depreciação "," -1639879 "," -1637730 "," -1559314 "
3.02.07," Amortização "," -268669 "," -59275 "," -66079 "
3.02.08," Provisões operacionais "," 177482 "," -302563 "," 60055 "
3.02.09," Outros "," -512830 "," -158679 "," -231050 "
3.03," Resultado Bruto "," 25655192 "," 15653493 "," 15955409 "
3.04," Despesas/Receitas Operacionais "," -12604497 "," -7029201 "," -6288837 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -20541541 "," -12944576 "," -7354623 "
3.04.02.01," Pessoal, Material, Serviço "," -3998259 "," -3669866 "," -3765774 "
3.04.02.02," Resultado a compensar Itaipu "," "," "," "
3.04.02.06," Remuneração e Ressarcimento "," "," "," "
3.04.02.07," Depreciação "," -147561 "," -133912 "," -147824 "
3.04.02.08," Amortização "," -25350 "," -31952 "," -34212 "
3.04.02.09," Provisões operacionais "," -15070521 "," -7070988 "," -2065863 "
3.04.02.10," Doações e contribuições "," 0 "," 0 "," -156166 "
3.04.02.11," Plano de readequação do quadro de pessoal "," -164696 "," -167408 "," 0 "
3.04.02.12," Achados Investigação "," "," "," "
3.04.02.13," Outros "," -1135154 "," -1870450 "," -1184784 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 6069498 "," 4244472 "," 24715 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," 1867546 "," 1670903 "," 1041071 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 13050695 "," 8624292 "," 9666572 "
3.06," Resultado Financeiro "," -2056339 "," -1671646 "," -2448786 "
3.06.01," Receitas Financeiras "," 6438719 "," 9130523 "," 6291594 "
3.06.01.01," Receitas de juros, comissões e taxas "," 692767 "," 863828 "," 876212 "
3.06.01.02," Receitas de aplicações financeiras "," 637001 "," 972602 "," 763016 "
3.06.01.03," Acréscimo moratório sobre energia elétrica "," 325943 "," 341672 "," 252112 "
3.06.01.04," Atualizações monetárias ativas "," 1690933 "," 1161004 "," 1205941 "
3.06.01.05," Variações cambiais ativas "," 1729815 "," 5115712 "," 2662259 "
3.06.01.06," Ajuste a valor justo "," "," "," "
3.06.01.07," Atualização de Ativo regulatório "," "," "," "
3.06.01.08," Ganhos com Derivativos "," 879553 "," 332017 "," 0 "
3.06.01.09," Outras receitas financeiras "," 482707 "," 343688 "," 532054 "
3.06.01.10," Receita De Juros Sobre Dividendos "," "," "," "
3.06.02," Despesas Financeiras "," -8495058 "," -10802169 "," -8740380 "
3.06.02.01," Encargos de dívidas "," -2740371 "," -2853532 "," -3247747 "
3.06.02.02," Encargos de arrendamento mercantil "," -449295 "," -367234 "," -340819 "
3.06.02.03," Encargos sobre recursos de acionistas "," -3826 "," -81766 "," -271130 "
3.06.02.04," Atualizações monetárias passivas "," -1852581 "," -877628 "," -788982 "
3.06.02.05," Variações cambiais passivas "," -2133384 "," -5659849 "," -2627251 "
3.06.02.06," Ajuste a valor justo "," "," "," "
3.06.02.07," Perdas com derivativos "," -153727 "," 0 "," -56613 "
3.06.02.08," Outras despesas financeiras "," -1161874 "," -962160 "," -1407838 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 10994356 "," 6952646 "," 7217786 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -5280723 "," -565333 "," 630659 "
3.08.01," Corrente "," -1457752 "," -2418461 "," -2664975 "
3.08.02," Diferido "," -3822971 "," 1853128 "," 3295634 "
3.09," Resultado Líquido das Operações Continuadas "," 5713633 "," 6387313 "," 7848445 "
3.10," Resultado Líquido de Operações Descontinuadas "," 0 "," 0 "," 3284975 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," 0 "," 0 "," 3284975 "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 5713633 "," 6387313 "," 11133420 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 5646141 "," 6338688 "," 11195037 "
3.11.02," Atribuído a Sócios Não Controladores "," 67492 "," 48625 "," -61617 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 3.53560 "," 4.06469 "," 8.11585 "
3.99.01.02," PNA "," 3.88647 "," 4.47116 "," 8.92792 "
3.99.01.03," PNB "," 3.88647 "," 4.47116 "," 8.92792 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 3.47545 "," 4.00158 "," 6.95772 "
3.99.02.02," PNA "," 3.82313 "," 4.40177 "," 7.65723 "
3.99.02.03," PNB "," 3.82313 "," 4.40174 "," 7.65467 "
