Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 35278150 "," 29177113 "," 19886310 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -26791345 "," -21657151 "," -14332349 "
3.03," Resultado Bruto "," 8486805 "," 7519962 "," 5553961 "
3.04," Despesas/Receitas Operacionais "," -8016203 "," -6695386 "," -4265398 "
3.04.01," Despesas com Vendas "," -6374429 "," -5162618 "," -3444112 "
3.04.02," Despesas Gerais e Administrativas "," -1848618 "," -1609322 "," -1188562 "
3.04.02.01," Gerais e Administrativas "," -1031654 "," -906799 "," -701587 "
3.04.02.02," Depreciacao "," -816964 "," -702523 "," -486975 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -154244 "," -118119 "," -75993 "
3.04.04," Outras Receitas Operacionais "," 261760 "," 74744 "," 416662 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," 99328 "," 119929 "," 26607 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 470602 "," 824576 "," 1288563 "
3.06," Resultado Financeiro "," -689011 "," -410495 "," -70413 "
3.06.01," Receitas Financeiras "," 491577 "," 183368 "," 674363 "
3.06.02," Despesas Financeiras "," -1180588 "," -593863 "," -744776 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -218409 "," 414081 "," 1218150 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 809070 "," -22372 "," -296322 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 590661 "," 391709 "," 921828 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 590661 "," 391709 "," 921828 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 590661 "," 391709 "," 921828 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.08900 "," 0.06100 "," 0.14200 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.08800 "," 0.06000 "," 0.14100 "
