Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1085 "," 1154 "," 1832 "
3.01.01," Receita de Aluguel de Equipamentos "," 48 "," 144 "," 144 "
3.01.02," Receita de Aluguel de Imóveis "," 1148 "," 1128 "," 1874 "
3.01.03," Tributos sobre a Receita "," -111 "," -118 "," -186 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -480 "," -480 "," -480 "
3.02.01," Custos dos Bens e/ou Serviços Vendidos "," -480 "," -480 "," -480 "
3.03," Resultado Bruto "," 605 "," 674 "," 1352 "
3.04," Despesas/Receitas Operacionais "," -653375 "," -428051 "," -211473 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -654996 "," -425206 "," -216515 "
3.04.02.01," Despesas Gerais e Administrativas "," -2140 "," -1396 "," -1367 "
3.04.02.02," Provisões para Contingências "," -652856 "," -423810 "," -215148 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," 1621 "," -2845 "," 5042 "
3.04.06.01," Resultado de Equivalência Patrimonial "," 1621 "," -2845 "," 5042 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -652770 "," -427377 "," -210121 "
3.06," Resultado Financeiro "," -694174 "," -705141 "," -250622 "
3.06.01," Receitas Financeiras "," "," "," "
3.06.01.01," Receitas Financeiras "," "," "," "
3.06.02," Despesas Financeiras "," -694174 "," -705141 "," -250622 "
3.06.02.01," Despesas Financeiras "," -694174 "," -705141 "," -250622 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -1346944 "," -1132518 "," -460743 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 173 "," 163 "," 163 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," 173 "," 163 "," 163 "
3.09," Resultado Líquido das Operações Continuadas "," -1346771 "," -1132355 "," -460580 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -1346771 "," -1132355 "," -460580 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -130.63540 "," -109.83727 "," -44.67578 "
3.99.01.02," PNA "," -130.63540 "," -109.83727 "," -44.67578 "
3.99.01.03," PNB "," -130.63540 "," -109.83727 "," -44.67578 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," -130.63540 "," -109.83727 "," -44.67578 "
3.99.02.02," PNA "," -130.63540 "," -109.83727 "," -44.67578 "
3.99.02.03," PNB "," -130.63540 "," -109.83727 "," -44.67578 "
