Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1024313 "," 0 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -619652 "," 0 "," 0 "
3.03," Resultado Bruto "," 404661 "," 0 "," 0 "
3.04," Despesas/Receitas Operacionais "," -162393 "," 0 "," 0 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -134118 "," 0 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -28358 "," 0 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," 83 "," 0 "," 0 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 242268 "," 0 "," 0 "
3.06," Resultado Financeiro "," -21788 "," 0 "," 0 "
3.06.01," Receitas Financeiras "," 66874 "," 0 "," 0 "
3.06.02," Despesas Financeiras "," -88662 "," 0 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 220480 "," 0 "," 0 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -73634 "," 0 "," 0 "
3.08.01," Corrente "," -94998 "," 0 "," 0 "
3.08.02," Diferido "," 21364 "," 0 "," 0 "
3.09," Resultado Líquido das Operações Continuadas "," 146846 "," 0 "," 0 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 146846 "," 0 "," 0 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 144919 "," 0 "," 0 "
3.11.02," Atribuído a Sócios Não Controladores "," 1927 "," 0 "," 0 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
