Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 1061314 "," 1002531 "," 979499 "
2.01," Passivo Circulante "," 2472231 "," 2343511 "," 2206251 "
2.01.01," Obrigações Sociais e Trabalhistas "," 877801 "," 859546 "," 837243 "
2.01.01.01," Obrigações Sociais "," 858404 "," 838059 "," 815262 "
2.01.01.02," Obrigações Trabalhistas "," 19397 "," 21487 "," 21981 "
2.01.02," Fornecedores "," 414821 "," 385915 "," 359792 "
2.01.02.01," Fornecedores Nacionais "," 409719 "," 381093 "," 355241 "
2.01.02.02," Fornecedores Estrangeiros "," 5102 "," 4822 "," 4551 "
2.01.03," Obrigações Fiscais "," 402459 "," 370623 "," 343534 "
2.01.03.01," Obrigações Fiscais Federais "," 237771 "," 211249 "," 196357 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 22990 "," 11917 "," 11287 "
2.01.03.01.02," Refis "," "," "," "
2.01.03.01.03," Pis e Cofins a Recolher "," 160225 "," 153811 "," 146234 "
2.01.03.01.04," Imposto Retido na Fonte a Recolher "," 24651 "," 23786 "," 22197 "
2.01.03.01.05," Contribuição Previdenciaria "," 29905 "," 21735 "," 16639 "
2.01.03.02," Obrigações Fiscais Estaduais "," 132930 "," 134232 "," 127350 "
2.01.03.03," Obrigações Fiscais Municipais "," 31758 "," 25142 "," 19827 "
2.01.04," Empréstimos e Financiamentos "," 557185 "," 512037 "," 467334 "
2.01.04.01," Empréstimos e Financiamentos "," 556974 "," 511857 "," 467184 "
2.01.04.01.01," Em Moeda Nacional "," 554869 "," 510046 "," 465318 "
2.01.04.01.02," Em Moeda Estrangeira "," 2105 "," 1811 "," 1866 "
2.01.04.02," Debêntures "," 211 "," 180 "," 150 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 192682 "," 180419 "," 166275 "
2.01.05.01," Passivos com Partes Relacionadas "," 32401 "," 29954 "," 27718 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," 32401 "," 29954 "," 27718 "
2.01.05.02," Outros "," 160281 "," 150465 "," 138557 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 2527 "," 2388 "," 2254 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Comissões s/Vendas a Pagar "," 3872 "," 3447 "," 3699 "
2.01.05.02.05," Outras Contas a Pagar "," 153882 "," 144630 "," 132604 "
2.01.06," Provisões "," 27283 "," 34971 "," 32073 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 27283 "," 34971 "," 32073 "
2.01.06.01.01," Provisões Fiscais "," 0 "," 10750 "," 10662 "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," 27283 "," 24221 "," 21411 "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 346789 "," 337175 "," 337215 "
2.02.01," Empréstimos e Financiamentos "," 2125 "," 2036 "," 1942 "
2.02.01.01," Empréstimos e Financiamentos "," "," "," "
2.02.01.01.01," Em Moeda Nacional "," "," "," "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 2125 "," 2036 "," 1942 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 4698 "," 810 "," 1451 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 4698 "," 810 "," 1451 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Obrigações Sociais "," 0 "," 0 "," 127 "
2.02.02.02.04," Fornecedores Nacionais "," 0 "," 0 "," 299 "
2.02.02.02.05," Fornecedores Estrangeiros "," "," "," "
2.02.02.02.06," Obrigações Fiscais Federais - Refis "," "," "," "
