Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 2485140 "," 1123531 "," 695017 "
2.01," Passivo Circulante "," 374582 "," 258396 "," 205984 "
2.01.01," Obrigações Sociais e Trabalhistas "," 57850 "," 43528 "," 31682 "
2.01.01.01," Obrigações Sociais "," 37927 "," 29645 "," 10277 "
2.01.01.02," Obrigações Trabalhistas "," 19923 "," 13883 "," 21405 "
2.01.02," Fornecedores "," 114153 "," 51816 "," 49962 "
2.01.02.01," Fornecedores Nacionais "," 84055 "," 32917 "," 41186 "
2.01.02.02," Fornecedores Estrangeiros "," 30098 "," 18899 "," 8776 "
2.01.03," Obrigações Fiscais "," 25191 "," 18198 "," 10705 "
2.01.03.01," Obrigações Fiscais Federais "," 19805 "," 13536 "," 7490 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 13669 "," 10514 "," 4523 "
2.01.03.01.02," Pis e Cofins a pagar "," 5501 "," 2510 "," 2858 "
2.01.03.01.03," Outros impostos a pagar "," 635 "," 512 "," 109 "
2.01.03.01.04," Outras obrigações "," "," "," "
2.01.03.01.05," Multas contratuais - clientes "," "," "," "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," 5386 "," 4662 "," 3215 "
2.01.04," Empréstimos e Financiamentos "," 163877 "," 130216 "," 92821 "
2.01.04.01," Empréstimos e Financiamentos "," 49150 "," 67257 "," 86050 "
2.01.04.01.01," Em Moeda Nacional "," 15019 "," 38043 "," 69941 "
2.01.04.01.02," Em Moeda Estrangeira "," 34131 "," 29214 "," 16109 "
2.01.04.02," Debêntures "," 73348 "," 28671 "," 0 "
2.01.04.03," Financiamento por Arrendamento "," 41379 "," 34288 "," 6771 "
2.01.05," Outras Obrigações "," 13511 "," 14638 "," 20814 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 13511 "," 14638 "," 20814 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 0 "," 0 "," 13525 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Outras obrigações "," 10982 "," 13486 "," 3533 "
2.01.05.02.05," Multas contratuais - clientes "," 0 "," 1152 "," 3756 "
2.01.05.02.06," Credores por financiamento "," 2529 "," 0 "," 0 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 1212573 "," 707014 "," 338644 "
2.02.01," Empréstimos e Financiamentos "," 1096764 "," 674181 "," 332733 "
2.02.01.01," Empréstimos e Financiamentos "," 360666 "," 349376 "," 308904 "
2.02.01.01.01," Em Moeda Nacional "," 116633 "," 104218 "," 121581 "
2.02.01.01.02," Em Moeda Estrangeira "," 244033 "," 245158 "," 187323 "
2.02.01.02," Debêntures "," 584343 "," 227785 "," 0 "
2.02.01.03," Financiamento por Arrendamento "," 151755 "," 97020 "," 23829 "
2.02.02," Outras Obrigações "," 86874 "," 31690 "," 3684 "
2.02.02.01," Passivos com Partes Relacionadas "," 0 "," 0 "," 38 "
2.02.02.01.01," Débitos com Coligadas "," 0 "," 0 "," 38 "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 86874 "," 31690 "," 3646 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Fornecedores "," "," "," "
2.02.02.02.04," Tributos a recolher "," 24238 "," 29868 "," 2227 "
2.02.02.02.05," Multas contratuais – clientes "," 50793 "," 0 "," 0 "
2.02.02.02.06," Outras obrigações "," 447 "," 1822 "," 1419 "
2.02.02.02.07," Credores por financiamento "," 11396 "," 0 "," 0 "
2.02.03," Tributos Diferidos "," 762 "," 712 "," 492 "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," 762 "," 712 "," 492 "
2.02.04," Provisões "," 28173 "," 431 "," 1735 "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 28136 "," 431 "," 1735 "
2.02.04.01.01," Provisões Fiscais "," 8581 "," 0 "," 0 "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," 19407 "," 283 "," 1666 "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," 148 "," 148 "," 69 "
2.02.04.02," Outras Provisões "," 37 "," 0 "," 0 "
2.02.04.02.01," Provisões para Garantias "," "," "," "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.02.04.02.04," Provisão para perda em investimentos "," 37 "," 0 "," 0 "
2.02.05," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.02.05.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.02.05.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02.06," Lucros e Receitas a Apropriar "," "," "," "
2.02.06.01," Lucros a Apropriar "," "," "," "
2.02.06.02," Receitas a Apropriar "," "," "," "
2.02.06.03," Subvenções de Investimento a Apropriar "," "," "," "
