Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1131263 "," 915097 "," 1257364 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -108.365 "," -112.807 "," -131.252 "
3.03," Resultado Bruto "," 1022898 "," 802290 "," 1126112 "
3.04," Despesas/Receitas Operacionais "," -459.102 "," -1.075.750 "," 841920 "
3.04.01," Despesas com Vendas "," -116.029 "," -132.492 "," -46.927 "
3.04.02," Despesas Gerais e Administrativas "," -226.370 "," -138.510 "," -166.621 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 0 "," 0 "," 913656 "
3.04.04.01," Ganho com valor justo de propriedades para investimento "," 0 "," 0 "," 858639 "
3.04.04.02," Outras Receitas Operacionais "," 0 "," 0 "," 55017 "
3.04.05," Outras Despesas Operacionais "," -77.008 "," -747.624 "," 0 "
3.04.05.01," Perda com valor justo de propriedades para investimento "," -73.057 "," -723.977 "," 0 "
3.04.05.02," Outras receitas/despesas operacionais "," -3.951 "," -23.647 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," -39.695 "," -57.124 "," 141812 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 563796 "," -273.460 "," 1968032 "
3.06," Resultado Financeiro "," -277.233 "," -208.922 "," -208.674 "
3.06.01," Receitas Financeiras "," 101188 "," 42891 "," 80452 "
3.06.02," Despesas Financeiras "," -378.421 "," -251.813 "," -289.126 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 286563 "," -482.382 "," 1759358 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -74.513 "," 146273 "," -376.582 "
3.08.01," Corrente "," -59.174 "," -42.028 "," -68.930 "
3.08.02," Diferido "," -15.339 "," 188301 "," -307.652 "
3.09," Resultado Líquido das Operações Continuadas "," 212050 "," -336.109 "," 1382776 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 212050 "," -336.109 "," 1382776 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 186965 "," -293.879 "," 1246405 "
3.11.02," Atribuído a Sócios Não Controladores "," 25085 "," -42.230 "," 136371 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," "," "," "
