Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 4554495 "," 4675706 "," 4526181 "
2.01," Passivo Circulante "," 381290 "," 351029 "," 420813 "
2.01.01," Obrigações Sociais e Trabalhistas "," 65005 "," 56463 "," 55666 "
2.01.01.01," Obrigações Sociais "," 10860 "," 9420 "," 9207 "
2.01.01.02," Obrigações Trabalhistas "," 54145 "," 47043 "," 46459 "
2.01.02," Fornecedores "," 55954 "," 81441 "," 31036 "
2.01.02.01," Fornecedores Nacionais "," 47774 "," 78165 "," 30320 "
2.01.02.02," Fornecedores Estrangeiros "," 8180 "," 3276 "," 716 "
2.01.03," Obrigações Fiscais "," 25786 "," 53140 "," 154975 "
2.01.03.01," Obrigações Fiscais Federais "," 23535 "," 46229 "," 152302 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 4492 "," 7063 "," 115223 "
2.01.03.01.02," Impostos, taxas e contribuições "," 19043 "," 39166 "," 37079 "
2.01.03.02," Obrigações Fiscais Estaduais "," 2228 "," 6881 "," 2653 "
2.01.03.03," Obrigações Fiscais Municipais "," 23 "," 30 "," 20 "
2.01.04," Empréstimos e Financiamentos "," 136531 "," 20943 "," 92878 "
2.01.04.01," Empréstimos e Financiamentos "," 117479 "," 577 "," 77110 "
2.01.04.01.01," Em Moeda Nacional "," 5408 "," 577 "," 10408 "
2.01.04.01.02," Em Moeda Estrangeira "," 112071 "," 0 "," 66702 "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," 19052 "," 20366 "," 15768 "
2.01.05," Outras Obrigações "," 96123 "," 136224 "," 83478 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 96123 "," 136224 "," 83478 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," 0 "," 33361 "," 0 "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Obrigações Contratuais - Licenciamentos "," 15885 "," 24113 "," 20641 "
2.01.05.02.05," Comissões a Pagar "," 52325 "," 59710 "," 45191 "
2.01.05.02.06," Adiantamentos de clientes "," 24629 "," 18860 "," 17181 "
