Conta," Descrição ","01/01/2018 a 31/12/2018 ","01/01/2017 a 31/12/2017 ","01/01/2016 a 31/12/2016 "
3.01," Receita de Venda de Bens e/ou Serviços "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," "," "," "
3.04," Despesas/Receitas Operacionais "," -308 "," -338 "," -401 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -308 "," -338 "," -401 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.05.01," Programa de Recuperação Fiscal - REFIS "," "," "," "
3.04.05.02," Outras despesas operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -308 "," -338 "," -401 "
3.06," Resultado Financeiro "," 397 "," 649 "," 1183 "
3.06.01," Receitas Financeiras "," 418 "," 682 "," 1203 "
3.06.02," Despesas Financeiras "," -21 "," -33 "," -20 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 89 "," 311 "," 782 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -15 "," -52 "," 0 "
3.08.01," Corrente "," -15 "," -52 "," 0 "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 74 "," 259 "," 782 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 74 "," 259 "," 782 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.00004 "," 0.00150 "," 0.00046 "
3.99.01.02," ON "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.00040 "," 0.00150 "," 0.00046 "
