Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 419695 "," 345481 "," 300038 "
1.01," Ativo Circulante "," 189792 "," 176364 "," 127814 "
1.01.01," Caixa e Equivalentes de Caixa "," 121642 "," 136227 "," 84602 "
1.01.02," Aplicações Financeiras "," 4097 "," 0 "," 0 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 4097 "," 0 "," 0 "
1.01.02.01.01," Títulos para Negociação "," 4097 "," 0 "," 0 "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 51646 "," 29979 "," 31319 "
1.01.03.01," Clientes "," 51646 "," 29979 "," 31319 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 826 "," 869 "," 1224 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 2945 "," 4471 "," 7305 "
1.01.06.01," Tributos Correntes a Recuperar "," 2945 "," 4471 "," 7305 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 8636 "," 4818 "," 3364 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 8636 "," 4818 "," 3364 "
1.01.08.03.01," Adiantamentos "," 6172 "," 4122 "," 2658 "
1.01.08.03.02," Outros ativos "," 2464 "," 696 "," 706 "
1.02," Ativo Não Circulante "," 229903 "," 169117 "," 172224 "
1.02.01," Ativo Realizável a Longo Prazo "," 1241 "," 3930 "," 7317 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 1219 "," 1208 "," 1533 "
1.02.01.04.01," Clientes "," 1219 "," 1208 "," 1533 "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 0 "," 0 "," 2974 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 0 "," 0 "," 2974 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 0 "," 454 "," 454 "
1.02.01.09.01," Créditos com Coligadas "," 0 "," 454 "," 449 "
1.02.01.09.03," Créditos com Controladores "," 0 "," 0 "," 5 "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 22 "," 2268 "," 2356 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos judiciais "," 0 "," 1672 "," 2345 "
1.02.01.10.04," Outros ativos "," 22 "," 596 "," 11 "
1.02.02," Investimentos "," 649 "," 476 "," 96 "
1.02.02.01," Participações Societárias "," 649 "," 476 "," 96 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," 649 "," 476 "," 96 "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 44134 "," 43868 "," 46177 "
1.02.03.01," Imobilizado em Operação "," 19125 "," 39658 "," 38870 "
1.02.03.02," Direito de Uso em Arrendamento "," 24876 "," 3350 "," 7007 "
1.02.03.03," Imobilizado em Andamento "," 133 "," 860 "," 300 "
1.02.04," Intangível "," 183879 "," 120843 "," 118634 "
1.02.04.01," Intangíveis "," 183879 "," 120843 "," 118634 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangíveis "," 183879 "," 120843 "," 118634 "
1.02.04.02," Goodwill "," "," "," "
