Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 190470 "," 184782 "," 208883 "
1.01," Ativo Circulante "," 31843 "," 17625 "," 16590 "
1.01.01," Caixa e Equivalentes de Caixa "," 19787 "," 8225 "," 5945 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 6054 "," 1521 "," 4609 "
1.01.03.01," Clientes "," 6054 "," 1521 "," 0 "
1.01.03.02," Outras Contas a Receber "," 0 "," 0 "," 4609 "
1.01.04," Estoques "," 2066 "," 1355 "," 1929 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 3269 "," 5274 "," 2961 "
1.01.06.01," Tributos Correntes a Recuperar "," 3269 "," 5274 "," 2961 "
1.01.07," Despesas Antecipadas "," 305 "," 353 "," 346 "
1.01.08," Outros Ativos Circulantes "," 362 "," 897 "," 800 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 362 "," 897 "," 800 "
1.02," Ativo Não Circulante "," 158627 "," 167157 "," 192293 "
1.02.01," Ativo Realizável a Longo Prazo "," 12947 "," 9763 "," 13601 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," 5051 "," 5393 "," 7277 "
1.02.01.04," Contas a Receber "," 1304 "," 769 "," 766 "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," 1304 "," 769 "," 766 "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 3903 "," 0 "," 1018 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 3903 "," 0 "," 1018 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 2689 "," 3601 "," 4540 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Impostos a Recuperar LP "," 2689 "," 3601 "," 4540 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 135191 "," 146252 "," 166067 "
1.02.03.01," Imobilizado em Operação "," 81910 "," 96250 "," 113071 "
1.02.03.02," Direito de Uso em Arrendamento "," 53281 "," 50002 "," 52996 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 10489 "," 11142 "," 12625 "
1.02.04.01," Intangíveis "," 2852 "," 3505 "," 4988 "
1.02.04.01.01," Contrato de Concessão "," 2852 "," 3505 "," 4988 "
1.02.04.02," Goodwill "," 7637 "," 7637 "," 7637 "
