Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 119034446 "," 101862618 "," 98030669 "
2.01," Passivo Circulante "," 11551975 "," 8178766 "," 11485813 "
2.01.01," Obrigações Sociais e Trabalhistas "," 594722 "," 497384 "," 405543 "
2.01.01.01," Obrigações Sociais "," 62926 "," 70237 "," 68760 "
2.01.01.02," Obrigações Trabalhistas "," 531796 "," 427147 "," 336783 "
2.01.02," Fornecedores "," 3288897 "," 2361098 "," 2376459 "
2.01.02.01," Fornecedores Nacionais "," 2683340 "," 1868481 "," 1291252 "
2.01.02.02," Fornecedores Estrangeiros "," 605557 "," 492617 "," 1085207 "
2.01.03," Obrigações Fiscais "," 339798 "," 170741 "," 307879 "
2.01.03.01," Obrigações Fiscais Federais "," 277910 "," 135084 "," 209828 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 196678 "," 63705 "," 16591 "
2.01.03.01.02," Outras obrigações fiscais Federais "," 81232 "," 71379 "," 193237 "
2.01.03.02," Obrigações Fiscais Estaduais "," 44964 "," 18343 "," 84411 "
2.01.03.03," Obrigações Fiscais Municipais "," 16924 "," 17314 "," 13640 "
2.01.04," Empréstimos e Financiamentos "," 3655537 "," 2043386 "," 6227951 "
2.01.04.01," Empréstimos e Financiamentos "," 3633557 "," 2035796 "," 6217954 "
2.01.04.01.01," Em Moeda Nacional "," 1827427 "," 533105 "," 3553121 "
2.01.04.01.02," Em Moeda Estrangeira "," 1806130 "," 1502691 "," 2664833 "
2.01.04.02," Debêntures "," 21980 "," 7590 "," 9997 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 3673021 "," 3106157 "," 2167981 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 3673021 "," 3106157 "," 2167981 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 914249 "," 6239 "," 5720 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Perdas não realizadas em Operações com Derivativos "," 1563459 "," 1991118 "," 893413 "
2.01.05.02.05," Compromissos com Aquisição de Ativos "," 99040 "," 101515 "," 94414 "
2.01.05.02.06," Contas a Pagar "," 368619 "," 361352 "," 457084 "
2.01.05.02.07," Adiantamentos de Clientes "," 103656 "," 25171 "," 59982 "
2.01.05.02.08," Operações Comerciais com Fornecedores "," "," "," "
2.01.05.02.09," Contas a pagar com operações com arrendamento "," 623998 "," 620762 "," 657368 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 92251679 "," 86293429 "," 68380832 "
2.02.01," Empréstimos e Financiamentos "," 75973092 "," 70856496 "," 57456375 "
2.02.01.01," Empréstimos e Financiamentos "," 75973092 "," 70852845 "," 52044340 "
2.02.01.01.01," Em Moeda Nacional "," 11791442 "," 14195597 "," 9209569 "
2.02.01.01.02," Em Moeda Estrangeira "," 64181650 "," 56657248 "," 42834771 "
2.02.01.02," Debêntures "," 0 "," 3651 "," 5412035 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 12052115 "," 11198785 "," 5922412 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 12052115 "," 11198785 "," 5922412 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Perdas não realizadas em Operações com Derivativos "," 6331069 "," 6126282 "," 2024500 "
