Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 32432394 "," 28632669 "," 27876595 "
2.01," Passivo Circulante "," 2642359 "," 3204675 "," 3349396 "
2.01.01," Obrigações Sociais e Trabalhistas "," 183301 "," 135788 "," 185362 "
2.01.01.01," Obrigações Sociais "," 69028 "," 60061 "," 90425 "
2.01.01.02," Obrigações Trabalhistas "," 114273 "," 75727 "," 94937 "
2.01.02," Fornecedores "," 394846 "," 340824 "," 413209 "
2.01.02.01," Fornecedores Nacionais "," 394846 "," 340824 "," 413209 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 122290 "," 122935 "," 788010 "
2.01.03.01," Obrigações Fiscais Federais "," 113214 "," 103763 "," 763478 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 10414 "," 13954 "," 716038 "
2.01.03.01.02," Cofins "," 67184 "," 52404 "," 24375 "
2.01.03.01.03," PIS/Pasep "," 11586 "," 11377 "," 4916 "
2.01.03.01.04," IRRF "," 23966 "," 25429 "," 17763 "
2.01.03.01.05," Outros "," 64 "," 599 "," 386 "
2.01.03.02," Obrigações Fiscais Estaduais "," 811 "," 12392 "," 18894 "
2.01.03.02.01," ICMS "," 811 "," 12392 "," 18894 "
2.01.03.03," Obrigações Fiscais Municipais "," 8265 "," 6780 "," 5638 "
2.01.03.03.01," ISS "," 8265 "," 6780 "," 5638 "
2.01.04," Empréstimos e Financiamentos "," 199480 "," 239257 "," 223023 "
2.01.04.01," Empréstimos e Financiamentos "," 185006 "," 228033 "," 212100 "
2.01.04.01.01," Em Moeda Nacional "," 185006 "," 228033 "," 212100 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 14474 "," 11224 "," 10923 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 1742442 "," 2365871 "," 1739792 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.02," Débitos com Controladas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 1742442 "," 2365871 "," 1739792 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," 1298929 "," 1807003 "," 1175647 "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Outras provisões operacionais "," 95403 "," 120382 "," 91774 "
2.01.05.02.05," Benefícios pós-emprego "," 167869 "," 149177 "," 120649 "
2.01.05.02.06," Incentivo ao desligamento de pessoal "," 108747 "," 122420 "," 105700 "
2.01.05.02.07," Encargos setoriais "," 36123 "," 73516 "," 153334 "
2.01.05.02.11," Outros "," 35371 "," 93373 "," 92688 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 9140734 "," 9108967 "," 6836809 "
2.02.01," Empréstimos e Financiamentos "," 990166 "," 1013539 "," 955097 "
2.02.01.01," Empréstimos e Financiamentos "," 848721 "," 875548 "," 815698 "
2.02.01.01.01," Em Moeda Nacional "," 848721 "," 875548 "," 815698 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 141445 "," 137991 "," 139399 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 4349616 "," 4502987 "," 2437536 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.02," Débitos com Controladas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 4349616 "," 4502987 "," 2437536 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Tributos e contribuições sociais "," "," "," "
2.02.02.02.04," Benefícios pós-emprego "," 3314875 "," 3522069 "," 1621816 "
2.02.02.02.05," Incentivo ao desligamento de pessoal "," 13046 "," 57506 "," 113048 "
2.02.02.02.06," Encargos setoriais "," 459416 "," 489939 "," 436066 "
2.02.02.02.07," Provisão para contrato oneroso "," 67298 "," 100478 "," 43209 "
2.02.02.02.08," Obrigações vinculadas à concessão "," 54580 "," 56268 "," 54005 "
2.02.02.02.09," Outros "," 440401 "," 276727 "," 169392 "
2.02.03," Tributos Diferidos "," 670192 "," 0 "," 329301 "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," 670192 "," 0 "," 329301 "
2.02.04," Provisões "," 3130760 "," 3592441 "," 3114875 "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 3130760 "," 3592441 "," 3114875 "
2.02.04.01.01," Provisões Fiscais "," 36055 "," 2254 "," 61336 "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," 129073 "," 160320 "," 129335 "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," 2963392 "," 3429752 "," 2924089 "
2.02.04.01.05," Provisões Ambientais "," 2240 "," 115 "," 115 "
2.02.04.02," Outras Provisões "," "," "," "
2.02.04.02.01," Provisões para Garantias "," "," "," "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.02.05," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.02.05.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.02.05.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02.06," Lucros e Receitas a Apropriar "," "," "," "
2.02.06.01," Lucros a Apropriar "," "," "," "
2.02.06.02," Receitas a Apropriar "," "," "," "
2.02.06.03," Subvenções de Investimento a Apropriar "," "," "," "
2.03," Patrimônio Líquido "," 20649301 "," 16319027 "," 17690390 "
2.03.01," Capital Social Realizado "," 9753953 "," 9753953 "," 9753953 "
2.03.02," Reservas de Capital "," 4916199 "," 4916199 "," 4916199 "
2.03.02.01," Ágio na Emissão de Ações "," "," "," "
2.03.02.02," Reserva Especial de Ágio na Incorporação "," "," "," "
2.03.02.03," Alienação de Bônus de Subscrição "," "," "," "
2.03.02.04," Opções Outorgadas "," "," "," "
2.03.02.05," Ações em Tesouraria "," "," "," "
