Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 625547 "," 513712 "," 418114 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -400491 "," -345251 "," -288119 "
3.03," Resultado Bruto "," 225056 "," 168461 "," 129995 "
3.04," Despesas/Receitas Operacionais "," -140751 "," -99693 "," -85397 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -146979 "," -98593 "," -86209 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," 6228 "," -1100 "," 812 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 84305 "," 68768 "," 44598 "
3.06," Resultado Financeiro "," -22777 "," -2473 "," -43 "
3.06.01," Receitas Financeiras "," 4716 "," 3057 "," 3446 "
3.06.02," Despesas Financeiras "," -27493 "," -5530 "," -3489 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 61528 "," 66295 "," 44555 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -21267 "," -21726 "," -14711 "
3.08.01," Corrente "," -26336 "," -23853 "," -14812 "
3.08.02," Diferido "," 5069 "," 2127 "," 101 "
3.09," Resultado Líquido das Operações Continuadas "," 40261 "," 44569 "," 29844 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 40261 "," 44569 "," 29844 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 36737 "," 42286 "," 28971 "
3.11.02," Atribuído a Sócios Não Controladores "," 3524 "," 2283 "," 873 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," "," "," "
3.99.01.02," PNA "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
