Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas da Intermediação Financeira "," 195679000 "," 173757000 "," 193037000 "
3.01.01," Receitas de Juros e Similares "," 129253000 "," 114369000 "," 118151000 "
3.01.02," Resultado de Ativos e Passivos Financeiros ao Valor Justo por meio do Resultado "," 16678000 "," 6553000 "," 26230000 "
3.01.03," Resultado de Operações de Câmbio e Variação Cambial de Transações no Exterior "," -1417000 "," 2689000 "," 927000 "
3.01.04," Receitas de Prestação de Serviços e Tarifas Bancárias "," 42324000 "," 38557000 "," 39032000 "
3.01.05," Receita de Prestação de Serviços "," "," "," "
3.01.06," Res de Oper de Seguros e Prev Privada antes das Despesas com Sinistros ede Comercialização "," 5354000 "," 4488000 "," 4553000 "
3.01.07," Outras Receitas "," 3487000 "," 7101000 "," 4144000 "
3.02," Despesas da Intermediação Financeira "," -69305000 "," -73558000 "," -75958000 "
3.02.01," Despesas de Juros e Rendimentos "," -69305000 "," -73558000 "," -75958000 "
3.03," Resultado Bruto Intermediação Financeira "," 126374000 "," 100199000 "," 117079000 "
3.04," Outras Despesas/Receitas Operacionais "," -84143000 "," -94969000 "," -85836000 "
3.04.01," Receitas de Prestação de Serviços "," "," "," "
3.04.02," Despesas de Pessoal "," "," "," "
3.04.03," Outras Despesas Administrativas "," "," "," "
3.04.04," Despesas Tributárias "," -8379000 "," -6181000 "," -7572000 "
3.04.05," Outras Receitas Operacionais "," -14379000 "," -25980000 "," -18567000 "
3.04.05.01," (Perda) Esperada com Operações de Crédito e Arrendamento Mercantil Financeiro "," -14001000 "," -24452000 "," -18298000 "
3.04.05.02," (Perda) Esperada com demais Ativos Financeiros, líquida "," 1222000 "," -174000 "," 1026000 "
3.04.05.03," (Despesas) / Recuperação de Sinistros "," -1600000 "," -1354000 "," -1295000 "
3.04.06," Outras Despesas Operacionais "," -62549000 "," -64207000 "," -61012000 "
3.04.06.01," Produto Bancário Líquido de Perdas Esperadas de Ativos Financeiros e de Sinistros "," "," "," "
3.04.06.02," Despesas Gerais e Administrativas "," -62549000 "," -64207000 "," -61012000 "
3.04.07," Resultado da Equivalência Patrimonial "," 1164000 "," 1399000 "," 1315000 "
3.05," Resultado Antes dos Tributos sobre o Lucro "," 42231000 "," 5230000 "," 31243000 "
3.06," Imposto de Renda e Contribuição Social sobre o Lucro "," -13847000 "," 9834000 "," -3430000 "
3.06.01," Corrente "," -6661000 "," -8655000 "," -9092000 "
3.06.02," Diferido "," -7186000 "," 18489000 "," 5662000 "
3.07," Resultado Líquido das Operações Continuadas "," 28384000 "," 15064000 "," 27813000 "
3.08," Resultado Líquido das Operações Descontinuadas "," "," "," "
3.08.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.08.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.09," Lucro/Prejuízo do Período "," 28384000 "," 15064000 "," 27813000 "
3.09.01," Atribuído a Sócios da Empresa Controladora "," 26760000 "," 18896000 "," 27113000 "
3.09.02," Atribuído a Sócios Não Controladores "," 1624000 "," -3832000 "," 700000 "
3.99," Lucro por Ação - (R$ / Ação) "," 10.92000 "," 7.74000 "," 11.10000 "
3.99.01," Lucro Básico por Ação "," 5.48000 "," 3.88000 "," 5.56000 "
3.99.01.01," ON "," 2.74000 "," 1.94000 "," 2.78000 "
3.99.01.02," PN "," 2.74000 "," 1.94000 "," 2.78000 "
3.99.02," Lucro Diluído por Ação "," 5.44000 "," 3.86000 "," 5.54000 "
3.99.02.01," ON "," 2.72000 "," 1.93000 "," 2.77000 "
3.99.02.02," PN "," 2.72000 "," 1.93000 "," 2.77000 "
