Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 728755 "," 471774 "," 292962 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -404429 "," -237141 "," -130521 "
3.03," Resultado Bruto "," 324326 "," 234633 "," 162441 "
3.04," Despesas/Receitas Operacionais "," -244491 "," -148777 "," -73873 "
3.04.01," Despesas com Vendas "," -69231 "," -34693 "," -19950 "
3.04.01.01," Despesas comerciais "," -69231 "," -34693 "," -19950 "
3.04.02," Despesas Gerais e Administrativas "," -155853 "," -88734 "," -50155 "
3.04.02.01," Despesas administrativas "," -149973 "," -86591 "," -49230 "
3.04.02.02," Despesas tributárias "," -5880 "," -2143 "," -925 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -19407 "," -25350 "," -3768 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 79835 "," 85856 "," 88568 "
3.06," Resultado Financeiro "," -67487 "," -42112 "," -18510 "
3.06.01," Receitas Financeiras "," 109242 "," 66416 "," 8831 "
3.06.02," Despesas Financeiras "," -176729 "," -108528 "," -27341 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 12348 "," 43744 "," 70058 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -10105 "," -14621 "," -18978 "
3.08.01," Corrente "," -16520 "," -15276 "," -19791 "
3.08.02," Diferido "," 6415 "," 655 "," 813 "
3.09," Resultado Líquido das Operações Continuadas "," 2243 "," 29123 "," 51080 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 2243 "," 29123 "," 51080 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 2242 "," 29127 "," 51072 "
3.11.02," Atribuído a Sócios Não Controladores "," 1 "," -4 "," 8 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," "," "," "
