Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 31314 "," 39987 "," 393694 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -22235 "," -55085 "," -337120 "
3.03," Resultado Bruto "," 9079 "," -15098 "," 56574 "
3.04," Despesas/Receitas Operacionais "," -65204 "," -64547 "," -104190 "
3.04.01," Despesas com Vendas "," -1172 "," -956 "," -1293 "
3.04.02," Despesas Gerais e Administrativas "," -42606 "," -48762 "," -71678 "
3.04.02.01," Gerais e Administrativas "," -36990 "," -42471 "," -63920 "
3.04.02.02," Remuneração dos Administradores "," -5616 "," -6291 "," -7758 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.04.01," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -21426 "," -14829 "," -22876 "
3.04.05.01," Outras Despesas Operacionais "," -21426 "," -14829 "," -22876 "
3.04.06," Resultado de Equivalência Patrimonial "," 0 "," 0 "," -8343 "
3.04.06.01," Resultado de Equivalência Patrimonial "," "," "," "
3.04.06.02," Perdas com investimentos "," 0 "," 0 "," -8343 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -56125 "," -79645 "," -47616 "
3.06," Resultado Financeiro "," -10743 "," -15223 "," -37993 "
3.06.01," Receitas Financeiras "," 14316 "," 6983 "," 11421 "
3.06.01.01," Receitas Financeiras "," 5501 "," 6983 "," 11421 "
3.06.01.02," Variação cambial e monetária, líquida "," 8815 "," 0 "," 0 "
3.06.02," Despesas Financeiras "," -25059 "," -22206 "," -49414 "
3.06.02.01," Despesas Financeiras "," -25059 "," -14988 "," -17701 "
3.06.02.02," Variação cambial e monetária, líquida "," 0 "," -7218 "," -31713 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -66868 "," -94868 "," -85609 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 2320 "," -14552 "," 13830 "
3.08.01," Corrente "," -682 "," -1222 "," -699 "
3.08.02," Diferido "," 3002 "," -13330 "," 14529 "
3.09," Resultado Líquido das Operações Continuadas "," -64548 "," -109420 "," -71779 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," -64548 "," -109420 "," -71779 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -64091 "," -108548 "," -70789 "
3.11.02," Atribuído a Sócios Não Controladores "," -457 "," -872 "," -990 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -0.95073 "," -1.61122 "," -1.05206 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," -0.95073 "," -1.60880 "," -1.04550 "
