Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 8411534 "," 7282039 "," 5837934 "
1.01," Ativo Circulante "," 2041760 "," 1859590 "," 930319 "
1.01.01," Caixa e Equivalentes de Caixa "," 421743 "," 480160 "," 286335 "
1.01.01.01," Caixa e Equivalentes de Caixa "," 421743 "," 480160 "," 286335 "
1.01.02," Aplicações Financeiras "," 455751 "," 561109 "," 250769 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 455751 "," 561109 "," 250769 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Títulos e Valores Mobiliários "," 455751 "," 561109 "," 250769 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 694841 "," 418490 "," 170936 "
1.01.03.01," Clientes "," "," "," "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 275855 "," 246678 "," 153759 "
1.01.04.01," Imóveis a Comercializar "," 275855 "," 246678 "," 153759 "
1.01.04.02," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," "," "," "
1.01.06.01," Tributos Correntes a Recuperar "," "," "," "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.07.01," Despesas com vendas a apropriar "," "," "," "
1.01.08," Outros Ativos Circulantes "," 193570 "," 153153 "," 68520 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 193570 "," 153153 "," 68520 "
1.01.08.03.01," Créditos Diversos "," 193570 "," 153153 "," 68520 "
1.01.08.03.02," Créditos com Partes Relacionadas "," "," "," "
1.02," Ativo Não Circulante "," 6369774 "," 5422449 "," 4907615 "
1.02.01," Ativo Realizável a Longo Prazo "," 1342475 "," 923352 "," 685762 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 0 "," 0 "," 6595 "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 364948 "," 210734 "," 117189 "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," 928943 "," 675520 "," 466082 "
1.02.01.05.01," Imóveis a Comercializar "," 928943 "," 675520 "," 466082 "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferida "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 25606 "," 17309 "," 79573 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Partes Relacionadas "," 25606 "," 17309 "," 79573 "
1.02.01.10," Outros Ativos Não Circulantes "," 22978 "," 19789 "," 16323 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Créditos Diversos "," 22978 "," 19789 "," 16323 "
1.02.02," Investimentos "," 3648342 "," 3312587 "," 3174380 "
1.02.02.01," Participações Societárias "," 10810 "," 7108 "," 6264 "
1.02.02.01.01," Participações em Coligadas "," 10810 "," 7108 "," 6264 "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," 3637532 "," 3305479 "," 3168116 "
1.02.03," Imobilizado "," 1264763 "," 1077871 "," 948227 "
1.02.03.01," Imobilizado em Operação "," 1264763 "," 1077871 "," 948227 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 114194 "," 108639 "," 99246 "
1.02.04.01," Intangíveis "," 114194 "," 108639 "," 99246 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
