Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," "," "," "
3.04," Despesas/Receitas Operacionais "," -112 "," -110 "," -120 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -111 "," -110 "," -115 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -1 "," 0 "," -5 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -112 "," -110 "," -120 "
3.06," Resultado Financeiro "," 21 "," -789974 "," -803000 "
3.06.01," Receitas Financeiras "," 21 "," 42 "," 103 "
3.06.01.01," rendimento de aplicação financeira "," 20 "," 40 "," 99 "
3.06.01.02," juros auferidos "," 1 "," 2 "," 4 "
3.06.02," Despesas Financeiras "," 0 "," -790016 "," -803103 "
3.06.02.01," variações monetarias s/ debentures "," 0 "," -32195 "," -38425 "
3.06.02.02," Juros vencidos s/ debntures "," 0 "," -757821 "," -764678 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -91 "," -790084 "," -803120 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," "," "," "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," -91 "," -790084 "," -803120 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -91 "," -790084 "," -803120 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
