Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 119920 "," 153291 "," 283844 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -55425 "," -49894 "," -69826 "
3.03," Resultado Bruto "," 64495 "," 103397 "," 214018 "
3.04," Despesas/Receitas Operacionais "," 0 "," -50342 "," -34215 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -26347 "," -53842 "," -35861 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -676 "," 3500 "," 1646 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 37472 "," 53055 "," 179803 "
3.06," Resultado Financeiro "," -9304 "," -12790 "," -15084 "
3.06.01," Receitas Financeiras "," 8395 "," 13126 "," 19280 "
3.06.02," Despesas Financeiras "," -17699 "," -25916 "," -34364 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 28168 "," 40265 "," 164719 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -10201 "," -7458 "," -53258 "
3.08.01," Corrente "," -10343 "," -9919 "," -55983 "
3.08.02," Diferido "," 142 "," 2461 "," 2725 "
3.09," Resultado Líquido das Operações Continuadas "," 17967 "," 32807 "," 111461 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 17967 "," 32807 "," 111461 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.08470 "," 0.19740 "," 0.71500 "
3.99.01.02," PN "," 0.08470 "," 0.19740 "," 0.71500 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.08470 "," 0.19740 "," 0.71500 "
3.99.02.02," PN "," 0.08470 "," 0.19740 "," 0.71500 "
