Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 2173169 "," 957545 "," 586297 "
2.01," Passivo Circulante "," 761800 "," 401837 "," 255528 "
2.01.01," Obrigações Sociais e Trabalhistas "," 46546 "," 42838 "," 33060 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," "," "," "
2.01.02," Fornecedores "," 26071 "," 54367 "," 42363 "
2.01.02.01," Fornecedores Nacionais "," 26071 "," 54367 "," 42363 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 39787 "," 67462 "," 29637 "
2.01.03.01," Obrigações Fiscais Federais "," "," "," "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 6483 "," 52 "," 106 "
2.01.04.01," Empréstimos e Financiamentos "," 0 "," 52 "," 106 "
2.01.04.01.01," Em Moeda Nacional "," 0 "," 52 "," 106 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 6483 "," 0 "," 0 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 642913 "," 237118 "," 150362 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 642913 "," 237118 "," 150362 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 96460 "," 113410 "," 112771 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Campanhas Promocionais "," "," "," "
2.01.05.02.05," Parcelamento deTributos "," "," "," "
2.01.05.02.06," Contas a pagar de aquisição "," 525617 "," 107283 "," 36054 "
2.01.05.02.07," Arrendamentos "," 3407 "," 2643 "," 1483 "
2.01.05.02.08," Outros passivos "," 17429 "," 13782 "," 54 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 603173 "," 258069 "," 133890 "
2.02.01," Empréstimos e Financiamentos "," 222160 "," 0 "," 59 "
2.02.01.01," Empréstimos e Financiamentos "," 0 "," 0 "," 59 "
2.02.01.01.01," Em Moeda Nacional "," 0 "," 0 "," 59 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 222160 "," 0 "," 0 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 323226 "," 197869 "," 124421 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
