Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 9954991 "," 8198711 "," 4121336 "
1.01," Ativo Circulante "," 6272157 "," 6066016 "," 2780285 "
1.01.01," Caixa e Equivalentes de Caixa "," 877255 "," 2112385 "," 398263 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 1816264 "," 1305458 "," 817536 "
1.01.03.01," Clientes "," 1816264 "," 1305458 "," 817536 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 3498630 "," 2617533 "," 1497411 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 67338 "," 21882 "," 52579 "
1.01.06.01," Tributos Correntes a Recuperar "," 67338 "," 21882 "," 52579 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 12670 "," 8758 "," 14496 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 12670 "," 8758 "," 14496 "
1.02," Ativo Não Circulante "," 3682834 "," 2132695 "," 1341051 "
1.02.01," Ativo Realizável a Longo Prazo "," 190889 "," 193747 "," 128466 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 3071 "," 14965 "," 14608 "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 135289 "," 140240 "," 26477 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.07.02," Tributos a Recuperar "," 135289 "," 140240 "," 26477 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 7321 "," 22166 "," 74651 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," 7321 "," 22166 "," 74651 "
1.02.01.10," Outros Ativos Não Circulantes "," 45208 "," 16376 "," 12730 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Outros ativos "," 28868 "," 1619 "," 818 "
1.02.01.10.04," Depósitos Judiciais "," 16340 "," 14757 "," 11912 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 3489389 "," 1938498 "," 1212585 "
1.02.03.01," Imobilizado em Operação "," 2026995 "," 1000408 "," 518332 "
1.02.03.02," Direito de Uso em Arrendamento "," 907504 "," 597051 "," 391809 "
1.02.03.03," Imobilizado em Andamento "," 554890 "," 341039 "," 302444 "
1.02.04," Intangível "," 2556 "," 450 "," 0 "
1.02.04.01," Intangíveis "," 2556 "," 450 "," 0 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangível "," 2556 "," 450 "," 0 "
1.02.04.02," Goodwill "," "," "," "
