" Conta "," Descrição ","01/01/2018 a 31/12/2018 ","01/01/2017 a 31/12/2017 ","01/01/2016 a 31/12/2016 "
" 301 "," Receita de Venda de Bens e/ou Serviços "," 4831915 "," 3673596 "," 2320781 "
" 30101 "," Sistema de Negociação, Compensação e Liquidação - BM&F "," 1398086 "," 1108107 "," 1050397 "
" 30102 "," Sistema de Negociação, Compensação e Liquidação - Bovespa "," 1534537 "," 1136016 "," 977848 "
" 30103 "," Segmento de Títulos e Valores Mobiliários (UTVM) - CETIP "," 1217522 "," 834748 "," 0 "
" 30104 "," Segmento de Financiamentos (UFIN) - CETIP "," 526564 "," 323306 "," 0 "
" 30105 "," Outras Receitas "," 675166 "," 669932 "," 548181 "
" 30106 "," PIS e Cofins "," -431.908 "," -335.720 "," -220.500 "
" 30107 "," Impostos sobre Serviços "," -88.052 "," -62.793 "," -35.145 "
" 302 "," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
" 303 "," Resultado Bruto "," 4831915 "," 3673596 "," 2320781 "
" 304 "," Despesas/Receitas Operacionais "," -2.439.824 "," -2.189.394 "," -1.226.195 "
" 30401 "," Despesas com Vendas "," "," "," "
" 30402 "," Despesas Gerais e Administrativas "," -2.433.249 "," -2.125.051 "," -1.226.195 "
" 30403 "," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
" 30404 "," Outras Receitas Operacionais "," "," "," "
" 3040401 "," Descontinuidade do Uso do Método de Equivalência Patrimonial "," "," "," "
" 3040402 "," Resultado na Alienação de Investimentos em Coligadas "," "," "," "
" 30405 "," Outras Despesas Operacionais "," -8.722 "," -65.508 "," 0 "
" 3040501 "," Amortização de Ágio "," "," "," "
" 3040502 "," Redução ao Valor Recuperável de Ativos (Impairment) "," -8.722 "," -65.508 "," 0 "
" 30406 "," Resultado de Equivalência Patrimonial "," 2147 "," 1165 "," 0 "
" 305 "," Resultado Antes do Resultado Financeiro e dos Tributos "," 2392091 "," 1484202 "," 1094586 "
" 306 "," Resultado Financeiro "," -53.682 "," 93507 "," 151984 "
" 30601 "," Receitas Financeiras "," 488796 "," 887128 "," 1167300 "
" 30602 "," Despesas Financeiras "," -542.478 "," -793.621 "," -1.015.316 "
" 307 "," Resultado Antes dos Tributos sobre o Lucro "," 2338409 "," 1577709 "," 1246570 "
" 308 "," Imposto de Renda e Contribuição Social sobre o Lucro "," -250.058 "," -281.064 "," 199494 "
" 30801 "," Corrente "," 9684 "," -93.494 "," -144.391 "
" 30802 "," Diferido "," -259.742 "," -187.570 "," 343885 "
" 309 "," Resultado Líquido das Operações Continuadas "," 2088351 "," 1296645 "," 1446064 "
" 310 "," Resultado Líquido de Operações Descontinuadas "," "," "," "
" 31001 "," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
" 31002 "," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
" 311 "," Lucro/Prejuízo Consolidado do Período "," 2088351 "," 1296645 "," 1446064 "
" 31101 "," Atribuído a Sócios da Empresa Controladora "," 2087444 "," 1296240 "," 1446263 "
" 31102 "," Atribuído a Sócios Não Controladores "," 907 "," 405 "," -199 "
" 399 "," Lucro por Ação - (Reais / Ação) "," "," "," "
" 39901 "," Lucro Básico por Ação "," "," "," "
" 3990101 "," ON "," 1.02168 "," 0.65496 "," 0.80936 "
" 39902 "," Lucro Diluído por Ação "," "," "," "
" 3990201 "," ON "," 1.01631 "," 0.65170 "," 0.80356 "
