Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 2389477 "," 1622019 "," 1279550 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1356025 "," -1178122 "," -1021068 "
3.02.01," Custo dos Bens Vendidos "," -1383827 "," -1224333 "," -1063051 "
3.02.02," Variação do Valor Justo dos Ativos Biológicos "," 27802 "," 46211 "," 41983 "
3.03," Resultado Bruto "," 1033452 "," 443897 "," 258482 "
3.04," Despesas/Receitas Operacionais "," -232610 "," -165000 "," -79240 "
3.04.01," Despesas com Vendas "," -18662 "," -20139 "," -13693 "
3.04.02," Despesas Gerais e Administrativas "," -176119 "," -109082 "," -127411 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 8361 "," 18882 "," 170699 "
3.04.05," Outras Despesas Operacionais "," -46190 "," -54661 "," -108835 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 800842 "," 278897 "," 179242 "
3.06," Resultado Financeiro "," -99181 "," -207032 "," 76138 "
3.06.01," Receitas Financeiras "," 80341 "," 66690 "," 143160 "
3.06.02," Despesas Financeiras "," -179522 "," -273722 "," -67022 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 701661 "," 71865 "," 255380 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -58754 "," -1851 "," -33847 "
3.08.01," Corrente "," -100699 "," -5063 "," -15563 "
3.08.02," Diferido "," 41945 "," 3212 "," -18284 "
3.09," Resultado Líquido das Operações Continuadas "," 642907 "," 70014 "," 221533 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 642907 "," 70014 "," 221533 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 642878 "," 69772 "," 221176 "
3.11.02," Atribuído a Sócios Não Controladores "," 29 "," 242 "," 357 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 7.09059 "," 0.76955 "," 2.43945 "
3.99.01.02," PN "," 7.79965 "," 0.84650 "," 2.68339 "
3.99.02," Lucro Diluído por Ação "," "," "," "
