Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas da Intermediação Financeira "," 16788187 "," 13196315 "," 11127402 "
3.01.01," Operações de créditos "," 3597609 "," 2491758 "," 1480378 "
3.01.02," Resultado de operações com títulos e valores mobiliários "," 11152307 "," 10656340 "," 9165386 "
3.01.03," Resultado de operações de câmbio "," 1083411 "," 0 "," 0 "
3.01.04," Receita com instrumentos financeiros derivativos "," 620220 "," 0 "," 402904 "
3.01.05," Resultado de aplicações compulsórias "," 334640 "," 48217 "," 78734 "
3.02," Despesas da Intermediação Financeira "," -11128952 "," -14167448 "," -7711561 "
3.02.01," Operações de captação no mercado "," -10076252 "," -5011787 "," -6006409 "
3.02.02," Operações de empréstimos e repasses "," -1523972 "," -2458973 "," -1308223 "
3.02.03," Provisào para operações de créditos e outros créditos "," 471272 "," -210774 "," -348067 "
3.02.04," Despesas com instrumentos financeiros derivativos "," 0 "," -2731366 "," 0 "
3.02.05," Despesas de operações de câmbio "," 0 "," -3754548 "," -48862 "
3.03," Resultado Bruto Intermediação Financeira "," 5659235 "," -971133 "," 3415841 "
3.04," Outras Despesas/Receitas Operacionais "," 2300808 "," 1990154 "," 1423315 "
3.04.01," Receitas de Prestação de Serviços "," 3329691 "," 2206604 "," 1429449 "
3.04.02," Despesas de Pessoal "," -687454 "," -427283 "," -301692 "
3.04.03," Outras Despesas Administrativas "," -2151659 "," -1115390 "," -750207 "
3.04.04," Despesas Tributárias "," -578621 "," -40808 "," -343016 "
3.04.05," Outras Receitas Operacionais "," 605420 "," 359039 "," 67253 "
3.04.06," Outras Despesas Operacionais "," -1219779 "," -566634 "," -138527 "
3.04.07," Resultado da Equivalência Patrimonial "," 3003210 "," 1574626 "," 1460055 "
3.05," Resultado Operacional "," 7960043 "," 1019021 "," 4839156 "
3.06," Resultado Não Operacional "," 856093 "," 1369099 "," 235813 "
3.06.01," Receitas "," 856093 "," 1369099 "," 235813 "
3.06.02," Despesas "," "," "," "
3.07," Resultado Antes Tributação/Participações "," 8816136 "," 2388120 "," 5074969 "
3.08," Provisão para IR e Contribuição Social "," -208266 "," -143793 "," -72360 "
3.08.01," Provisão para imposto de renda "," -41677 "," -48613 "," -41471 "
3.08.02," Provisão para contribuição social "," -166589 "," -95180 "," -30889 "
3.09," IR Diferido "," -1184594 "," 1655925 "," -434769 "
3.10," Participações/Contribuições Estatutárias "," -1128799 "," -620127 "," -640223 "
3.10.01," Participações "," -1128799 "," -620127 "," -640223 "
3.10.02," Contribuições "," "," "," "
3.11," Reversão dos Juros sobre Capital Próprio "," "," "," "
3.13," Lucro/Prejuízo do Período "," 6294477 "," 3280125 "," 3927617 "
3.99," Lucro por Ação - (R$ / Ação) "," 0.55000 "," 0.00000 "," 1.42000 "
