Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 4651761 "," 3999786 "," 3952889 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -2811871 "," -2356815 "," -2449007 "
3.03," Resultado Bruto "," 1839890 "," 1642971 "," 1503882 "
3.04," Despesas/Receitas Operacionais "," -271962 "," -777234 "," -708186 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -278582 "," -337262 "," -301213 "
3.04.02.01," Pessoal "," "," "," "
3.04.02.02," Despesas Operacionais "," "," "," "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.04.01," Outras Receitas, líquidas "," "," "," "
3.04.05," Outras Despesas Operacionais "," 6640 "," -439968 "," -406983 "
3.04.05.01," Outras receitas (despesas), líquidas "," 10848 "," 1361 "," 62067 "
3.04.05.02," Amortização do ágio sobre investimento "," "," "," "
3.04.05.03," Acordo de Leniência/Acordo de Não Persecução Cível - ANPC "," -4208 "," -58858 "," -469050 "
3.04.05.04," Impairment Ecoporto/Ativo sujeito a indenização "," 0 "," -382471 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," -20 "," -4 "," 10 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1567928 "," 865737 "," 795696 "
3.06," Resultado Financeiro "," -915454 "," -786665 "," -700072 "
3.06.01," Receitas Financeiras "," 247697 "," 62902 "," 187495 "
3.06.02," Despesas Financeiras "," -1163151 "," -849567 "," -887567 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 652474 "," 79072 "," 95624 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -285212 "," -497060 "," -280904 "
3.08.01," Corrente "," -287003 "," -339347 "," -331133 "
3.08.02," Diferido "," 1791 "," -157713 "," 50229 "
3.09," Resultado Líquido das Operações Continuadas "," 367262 "," -417988 "," -185280 "
3.10," Resultado Líquido de Operações Descontinuadas "," 0 "," -6000 "," -180 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," 0 "," -6000 "," -180 "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 367262 "," -423988 "," -185460 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 0 "," -423988 "," -185460 "
3.11.02," Atribuído a Sócios Não Controladores "," -4780 "," 0 "," 0 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.58260 "," -0.75994 "," -0.33328 "
3.99.01.02," ON "," 0.58260 "," -0.75994 "," -0.33209 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.58260 "," -0.74918 "," -0.33296 "
3.99.02.02," ON "," 0.58260 "," -0.74918 "," -0.33177 "
