Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1141394 "," 1004375 "," 1132211 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -770496 "," -679468 "," -790271 "
3.03," Resultado Bruto "," 370898 "," 324907 "," 341940 "
3.04," Despesas/Receitas Operacionais "," -373010 "," -318260 "," -362860 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -295580 "," -266318 "," -256585 "
3.04.02.01," Gerais e Administrativas "," -35355 "," -36527 "," -30052 "
3.04.02.02," Comerciais e Marketing "," -258731 "," -227068 "," -223542 "
3.04.02.03," Logística e Distribuição "," -1494 "," -2723 "," -2991 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -77430 "," -51942 "," -106275 "
3.04.05.01," Depreciação e Amortização "," -94038 "," -76956 "," -105408 "
3.04.05.02," Provisão para perda de crédito esperado "," 0 "," 0 "," -711 "
3.04.05.03," Outras despesas Operacionais "," 16608 "," 25014 "," -156 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -2112 "," 6647 "," -20920 "
3.06," Resultado Financeiro "," -17074 "," -24429 "," 25095 "
3.06.01," Receitas Financeiras "," 7152 "," 8415 "," 65369 "
3.06.02," Despesas Financeiras "," -24226 "," -32844 "," -40274 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -19186 "," -17782 "," 4175 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 21165 "," 17905 "," -11662 "
3.08.01," Corrente "," -676 "," -1639 "," -443 "
3.08.02," Diferido "," 21841 "," 19544 "," -11219 "
3.09," Resultado Líquido das Operações Continuadas "," 1979 "," 123 "," -7487 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 1979 "," 123 "," -7487 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 1979 "," 123 "," -7487 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.03900 "," 0.00200 "," -0.00110 "
3.99.02," Lucro Diluído por Ação "," "," "," "
