Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 2719868 "," 2792365 "," 2935535 "
1.01," Ativo Circulante "," 66586 "," 117735 "," 176137 "
1.01.01," Caixa e Equivalentes de Caixa "," 10064 "," 75168 "," 76193 "
1.01.02," Aplicações Financeiras "," 18508 "," 7211 "," 59671 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 18508 "," 7211 "," 59671 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Aplicações Financeiras "," 3798 "," 7211 "," 59671 "
1.01.02.01.04," Aplicações Financeiras Vinculadas "," 14710 "," 0 "," 0 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 33413 "," 30905 "," 31262 "
1.01.03.01," Clientes "," 33408 "," 30110 "," 31174 "
1.01.03.02," Outras Contas a Receber "," 5 "," 795 "," 88 "
1.01.03.02.02," Contas a Receber de Partes Relacionadas "," 5 "," 795 "," 88 "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 2215 "," 1579 "," 5362 "
1.01.06.01," Tributos Correntes a Recuperar "," 2215 "," 1579 "," 5362 "
1.01.07," Despesas Antecipadas "," 1848 "," 1918 "," 3249 "
1.01.08," Outros Ativos Circulantes "," 538 "," 954 "," 400 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 538 "," 954 "," 400 "
1.02," Ativo Não Circulante "," 2653282 "," 2674630 "," 2759398 "
1.02.01," Ativo Realizável a Longo Prazo "," 119013 "," 80653 "," 71284 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 0 "," 0 "," 26323 "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 3937 "," 3934 "," 0 "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," 3937 "," 3934 "," 0 "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 110546 "," 70516 "," 38629 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 110546 "," 70516 "," 38629 "
1.02.01.08," Despesas Antecipadas "," 3683 "," 4081 "," 5309 "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.02," Créditos com Controladas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 847 "," 2122 "," 1023 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos Judiciais "," 847 "," 2122 "," 1023 "
1.02.01.10.04," Diferido "," "," "," "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.02," Participações em Controladas "," "," "," "
1.02.02.01.03," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.04," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 21659 "," 22459 "," 27673 "
1.02.03.01," Imobilizado em Operação "," 3227 "," 4027 "," 4629 "
1.02.03.02," Direito de Uso em Arrendamento "," 18432 "," 18432 "," 23044 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 2512610 "," 2571518 "," 2660441 "
1.02.04.01," Intangíveis "," 2512610 "," 2571518 "," 2660441 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangível "," 2466380 "," 2539937 "," 2623476 "
1.02.04.01.03," Infraestrutura em construção "," 46230 "," 31581 "," 36965 "
