Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 5929910 "," 5176777 "," 4983545 "
1.01," Ativo Circulante "," 4343892 "," 3798373 "," 3550720 "
1.01.01," Caixa e Equivalentes de Caixa "," 42317 "," 366322 "," 496597 "
1.01.01.01," Caixa e Equivalentes de Caixa "," 39873 "," 357622 "," 253815 "
1.01.01.02," Caixa Restrito "," 2444 "," 8700 "," 242782 "
1.01.02," Aplicações Financeiras "," 899261 "," 922582 "," 434795 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 899261 "," 922582 "," 434795 "
1.01.02.01.01," Títulos para Negociação "," 899261 "," 922582 "," 434795 "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 1105214 "," 664616 "," 641994 "
1.01.03.01," Clientes "," 1105214 "," 664616 "," 641994 "
1.01.03.01.01," Contas a receber "," 1105214 "," 664616 "," 641994 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 2154127 "," 1724136 "," 1885639 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," "," "," "
1.01.06.01," Tributos Correntes a Recuperar "," "," "," "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 142973 "," 120717 "," 91695 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 142973 "," 120717 "," 91695 "
1.01.08.03.01," Partes Relacionadas "," "," "," "
1.01.08.03.02," Demais Contas a Receber "," 142973 "," 120717 "," 91695 "
1.02," Ativo Não Circulante "," 1586018 "," 1378404 "," 1432825 "
1.02.01," Ativo Realizável a Longo Prazo "," 1534704 "," 1339467 "," 1393956 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 0 "," 0 "," 8926 "
1.02.01.01.01," Títulos Designados a Valor Justo "," 0 "," 0 "," 8926 "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 476475 "," 636414 "," 601822 "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Contas a Receber "," 476475 "," 636414 "," 601822 "
1.02.01.05," Estoques "," 742471 "," 381357 "," 658657 "
1.02.01.05.01," Imóveis a Comercializar "," 742471 "," 381357 "," 658657 "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 106383 "," 111560 "," 75951 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," 99599 "," 99281 "," 71683 "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.09.05," Adiantamento para Futuro Aumento de Capital "," 6784 "," 12279 "," 4268 "
1.02.01.10," Outros Ativos Não Circulantes "," 209375 "," 210136 "," 48600 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Demais Contas a Receber "," 28341 "," 29102 "," 48600 "
1.02.01.10.04," Ativos destinados a venda "," 181034 "," 181034 "," 0 "
1.02.02," Investimentos "," 29731 "," 26750 "," 22145 "
1.02.02.01," Participações Societárias "," 29731 "," 26750 "," 22145 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 21288 "," 11918 "," 15682 "
1.02.03.01," Imobilizado em Operação "," 21288 "," 11918 "," 15682 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 295 "," 269 "," 1042 "
1.02.04.01," Intangíveis "," 295 "," 269 "," 1042 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
