Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 3225408 "," 2819110 "," 2724680 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -2236809 "," -1995415 "," -1915767 "
3.03," Resultado Bruto "," 988599 "," 823695 "," 808913 "
3.04," Despesas/Receitas Operacionais "," -887070 "," -731536 "," -689143 "
3.04.01," Despesas com Vendas "," -826441 "," -661599 "," -631007 "
3.04.01.01," Despesas com Vendas "," -826441 "," -661599 "," -631007 "
3.04.01.02," Perdas em Crédito Líquidos "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -95179 "," -74100 "," -64031 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 34550 "," 4163 "," 5895 "
3.04.04.01," Outras Receitas Operacionais "," 34550 "," 3932 "," 6520 "
3.04.04.02," Ganhos/Perdas em Créditos Líquidos "," 0 "," 231 "," -625 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 101529 "," 92159 "," 119770 "
3.06," Resultado Financeiro "," -18290 "," -38855 "," -38929 "
3.06.01," Receitas Financeiras "," 25618 "," 18182 "," 3789 "
3.06.02," Despesas Financeiras "," -43908 "," -57037 "," -42718 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 83239 "," 53304 "," 80841 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -3813 "," 2847 "," -4086 "
3.08.01," Corrente "," -8831 "," -8793 "," -14354 "
3.08.02," Diferido "," 5018 "," 11640 "," 10268 "
3.09," Resultado Líquido das Operações Continuadas "," 79426 "," 56151 "," 76755 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 79426 "," 56151 "," 76755 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 0 "," 56151 "," 76755 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.53000 "," 0.37000 "," 0.56000 "
3.99.01.02," PN "," 0.00000 "," 0.40000 "," 0.62000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.53000 "," 0.37000 "," 0.56000 "
3.99.02.02," PN "," 0.00000 "," 0.40000 "," 0.62000 "
