Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas da Intermediação Financeira "," 892472 "," 406103 "," 347422 "
3.01.01," Resultados de ativos e passivos financeiros ao valor justo por meio do resultado "," 197552 "," 88729 "," 55658 "
3.01.02," Receita de prestação de serviços "," 340494 "," 185691 "," 161383 "
3.01.03," Resultado de Operações de Câmbio e Variação Cambial de Transações no Exterior "," 57210 "," 31413 "," 16866 "
3.01.04," Resultado na Venda de Operações de crédito "," 1000 "," -52 "," 0 "
3.01.05," Perdas esperadas de Ativos Financeiros (Operações de Crédito) "," 3798 "," -3765 "," -2147 "
3.01.06," Receitas de juros e rendimentos similares "," 292418 "," 104087 "," 115662 "
3.02," Despesas da Intermediação Financeira "," -147042 "," -65303 "," -100033 "
3.02.01," Despesas de juros e similares "," -147042 "," -65303 "," -100033 "
3.03," Resultado Bruto Intermediação Financeira "," 745430 "," 340800 "," 247389 "
3.04," Outras Despesas/Receitas Operacionais "," -532558 "," -276013 "," -197368 "
3.04.01," Receitas de Prestação de Serviços "," "," "," "
3.04.02," Despesas de Pessoal "," -192126 "," -100618 "," -60485 "
3.04.03," Outras Despesas Administrativas "," -241450 "," -149723 "," -110168 "
3.04.04," Despesas Tributárias "," -47759 "," -25559 "," -17204 "
3.04.05," Outras Receitas Operacionais "," 12984 "," 12989 "," 2854 "
3.04.06," Outras Despesas Operacionais "," -66540 "," -15296 "," -15135 "
3.04.06.01," Provisões e passivos contingentes "," -1770 "," -1094 "," -2983 "
3.04.06.02," Outras despesas operacionais "," -64770 "," -14202 "," -12152 "
3.04.07," Resultado da Equivalência Patrimonial "," 2333 "," 2194 "," 2770 "
3.05," Resultado Antes dos Tributos sobre o Lucro "," 212872 "," 64787 "," 50021 "
3.06," Imposto de Renda e Contribuição Social sobre o Lucro "," -56709 "," -21539 "," -3149 "
3.06.01," Corrente "," -4027 "," -20092 "," -15720 "
3.06.02," Diferido "," -52682 "," -1447 "," 12571 "
3.07," Resultado Líquido das Operações Continuadas "," 156163 "," 43248 "," 46872 "
3.08," Resultado Líquido das Operações Descontinuadas "," -42827 "," -16170 "," 632 "
3.08.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," -42827 "," -16170 "," 632 "
3.08.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.09," Lucro/Prejuízo do Período "," 113336 "," 27078 "," 47504 "
3.09.01," Atribuído a Sócios da Empresa Controladora "," 113336 "," 27078 "," 37656 "
3.09.02," Atribuído a Sócios Não Controladores "," 0 "," 0 "," 9848 "
3.99," Lucro por Ação - (R$ / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," 0.22747 "," 0.07608 "," 778.81160 "
3.99.02," Lucro Diluído por Ação "," 0.22747 "," 0.07608 "," 778.81160 "
