Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 7323266 "," 5095899 "," 4932960 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -5289084 "," -3952324 "," -3841034 "
3.03," Resultado Bruto "," 2034182 "," 1143575 "," 1091926 "
3.04," Despesas/Receitas Operacionais "," -352057 "," -212182 "," -234282 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -218743 "," -182251 "," -209170 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 34930 "," 13494 "," 24167 "
3.04.05," Outras Despesas Operacionais "," -168244 "," -43425 "," -49279 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1682125 "," 931393 "," 857644 "
3.06," Resultado Financeiro "," -303158 "," -108895 "," -159090 "
3.06.01," Receitas Financeiras "," 485603 "," 159955 "," 156697 "
3.06.02," Despesas Financeiras "," -788761 "," -268850 "," -315787 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 1378967 "," 822498 "," 698554 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -245572 "," -144532 "," -104398 "
3.08.01," Corrente "," -118592 "," -48826 "," -99619 "
3.08.02," Diferido "," -126980 "," -95706 "," -4779 "
3.09," Resultado Líquido das Operações Continuadas "," 1133395 "," 677966 "," 594156 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 1133395 "," 677966 "," 594156 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 4.85845 "," 2.92635 "," 2.61911 "
3.99.01.02," PN "," 5.34430 "," 3.21899 "," 2.88102 "
3.99.02," Lucro Diluído por Ação "," "," "," "
