Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 733176 "," 630305 "," 547193 "
2.01," Passivo Circulante "," 273765 "," 195108 "," 208361 "
2.01.01," Obrigações Sociais e Trabalhistas "," 30430 "," 25563 "," 25484 "
2.01.01.01," Obrigações Sociais "," 4606 "," 4253 "," 4087 "
2.01.01.02," Obrigações Trabalhistas "," 25824 "," 21310 "," 21397 "
2.01.02," Fornecedores "," 108750 "," 83047 "," 59914 "
2.01.02.01," Fornecedores Nacionais "," 107716 "," 81980 "," 58725 "
2.01.02.02," Fornecedores Estrangeiros "," 1034 "," 1067 "," 1189 "
2.01.03," Obrigações Fiscais "," 16604 "," 16171 "," 21533 "
2.01.03.01," Obrigações Fiscais Federais "," 11665 "," 12090 "," 17705 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 5804 "," 6244 "," 12014 "
2.01.03.01.02," Impostos e Contribuições Previdenciárias Parcelados "," 4551 "," 4483 "," 4444 "
2.01.03.01.03," Outras Obrigações Federais "," 1310 "," 1363 "," 1247 "
2.01.03.02," Obrigações Fiscais Estaduais "," 4830 "," 3987 "," 3744 "
2.01.03.02.01," Impostos Estaduais a Pagar "," 4655 "," 3821 "," 3586 "
2.01.03.02.02," Impostos e Contribuições Previdenciárias Parcelados "," 175 "," 166 "," 158 "
2.01.03.03," Obrigações Fiscais Municipais "," 109 "," 94 "," 84 "
2.01.03.03.01," Impostos Municipais a Pagar "," 109 "," 94 "," 84 "
2.01.04," Empréstimos e Financiamentos "," 98107 "," 46765 "," 67632 "
2.01.04.01," Empréstimos e Financiamentos "," 96655 "," 46027 "," 67632 "
2.01.04.01.01," Em Moeda Nacional "," 96655 "," 46027 "," 67632 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 1452 "," 738 "," 0 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 19874 "," 23562 "," 33798 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.02," Débitos com Controladas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 19874 "," 23562 "," 33798 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 9945 "," 14449 "," 27491 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Outras contas a pagar "," 9929 "," 9102 "," 6295 "
2.01.05.02.05," Instrumentos Financeiros Derivativos "," 0 "," 11 "," 12 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 219589 "," 249002 "," 199025 "
2.02.01," Empréstimos e Financiamentos "," 207489 "," 235779 "," 51314 "
2.02.01.01," Empréstimos e Financiamentos "," 83510 "," 118143 "," 51314 "
2.02.01.01.01," Em Moeda Nacional "," 83510 "," 118143 "," 51314 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 123979 "," 117636 "," 0 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 5479 "," 9634 "," 144012 "
2.02.02.01," Passivos com Partes Relacionadas "," 0 "," 0 "," 129975 "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.02," Débitos com Controladas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," 0 "," 0 "," 129975 "
2.02.02.02," Outros "," 5479 "," 9634 "," 14037 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Impostos e contribuições previdenciárias parcelados "," 5139 "," 9634 "," 14037 "
2.02.02.02.04," Outros passivos "," 340 "," 0 "," 0 "
2.02.03," Tributos Diferidos "," 706 "," 0 "," 0 "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
2.02.04," Provisões "," 3408 "," 3589 "," 3639 "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 3408 "," 3589 "," 3639 "
2.02.04.01.01," Provisões Fiscais "," 831 "," 694 "," 758 "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," 2095 "," 2419 "," 2400 "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," 482 "," 476 "," 481 "
2.02.04.02," Outras Provisões "," "," "," "
2.02.04.02.01," Provisões para Garantias "," "," "," "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.02.05," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.02.05.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.02.05.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02.06," Lucros e Receitas a Apropriar "," 2507 "," 0 "," 60 "
2.02.06.01," Lucros a Apropriar "," "," "," "
2.02.06.02," Receitas a Apropriar "," 2507 "," 0 "," 60 "
2.02.06.02.01," Receitas Antecipadas a Apropriar "," 2507 "," 0 "," 60 "
2.02.06.03," Subvenções de Investimento a Apropriar "," "," "," "
2.03," Patrimônio Líquido "," 239822 "," 186195 "," 139807 "
2.03.01," Capital Social Realizado "," 90000 "," 29571 "," 29571 "
2.03.02," Reservas de Capital "," 0 "," 65 "," 65 "
2.03.02.01," Ágio na Emissão de Ações "," "," "," "
2.03.02.02," Reserva Especial de Ágio na Incorporação "," "," "," "
2.03.02.03," Alienação de Bônus de Subscrição "," "," "," "
2.03.02.04," Opções Outorgadas "," "," "," "
2.03.02.05," Ações em Tesouraria "," "," "," "
2.03.02.06," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.03.02.07," Reserva de Capital "," 0 "," 65 "," 65 "
2.03.03," Reservas de Reavaliação "," "," "," "
2.03.04," Reservas de Lucros "," 123570 "," 131632 "," 84456 "
2.03.04.01," Reserva Legal "," 6610 "," 3042 "," 0 "
2.03.04.02," Reserva Estatutária "," "," "," "
2.03.04.03," Reserva para Contingências "," "," "," "
2.03.04.04," Reserva de Lucros a Realizar "," "," "," "
2.03.04.05," Reserva de Retenção de Lucros "," 110971 "," 88683 "," 57849 "
2.03.04.06," Reserva Especial para Dividendos Não Distribuídos "," "," "," "
2.03.04.07," Reserva de Incentivos Fiscais "," 5989 "," 39907 "," 26607 "
2.03.04.08," Dividendo Adicional Proposto "," "," "," "
2.03.04.09," Ações em Tesouraria "," "," "," "
2.03.05," Lucros/Prejuízos Acumulados "," "," "," "
2.03.06," Ajustes de Avaliação Patrimonial "," 26252 "," 24927 "," 25715 "
2.03.07," Ajustes Acumulados de Conversão "," "," "," "
2.03.08," Outros Resultados Abrangentes "," "," "," "
