Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 474906 "," 356846 "," 266692 "
1.01," Ativo Circulante "," 367031 "," 281105 "," 184202 "
1.01.01," Caixa e Equivalentes de Caixa "," 66771 "," 89077 "," 47414 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 125322 "," 98981 "," 65160 "
1.01.03.01," Clientes "," "," "," "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 158638 "," 79901 "," 55156 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 13263 "," 11523 "," 12997 "
1.01.06.01," Tributos Correntes a Recuperar "," "," "," "
1.01.07," Despesas Antecipadas "," 3037 "," 1623 "," 3475 "
1.01.07.01," Despesas pagas antecipadamente e outros créditos "," 1428 "," 1447 "," 3475 "
1.01.07.02," Adiantamento a fornecedores "," 1609 "," 176 "," 0 "
1.01.08," Outros Ativos Circulantes "," "," "," "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," "," "," "
1.02," Ativo Não Circulante "," 107875 "," 75741 "," 82490 "
1.02.01," Ativo Realizável a Longo Prazo "," 12776 "," 18094 "," 23536 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 7277 "," 4179 "," 4325 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 7277 "," 4179 "," 4325 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 5499 "," 13915 "," 19211 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos judiciais "," 1274 "," 1103 "," 3237 "
1.02.01.10.04," Impostos a recuperar "," 4225 "," 12812 "," 15974 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 90124 "," 56196 "," 57081 "
1.02.03.01," Imobilizado em Operação "," 16234 "," 9248 "," 10241 "
1.02.03.02," Direito de Uso em Arrendamento "," 73890 "," 46948 "," 46840 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 4975 "," 1451 "," 1873 "
1.02.04.01," Intangíveis "," 4975 "," 1451 "," 1873 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
