Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 48343305 "," 39469700 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -38177609 "," -30133769 "," 0 "
3.03," Resultado Bruto "," 10165696 "," 9335931 "," 0 "
3.04," Despesas/Receitas Operacionais "," -7155909 "," -6489138 "," 0 "
3.04.01," Despesas com Vendas "," -6531413 "," -5673030 "," 0 "
3.04.02," Despesas Gerais e Administrativas "," -822960 "," -832858 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -12799 "," -12137 "," 0 "
3.04.04," Outras Receitas Operacionais "," 211263 "," 28887 "," 0 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 3009787 "," 2846793 "," 0 "
3.06," Resultado Financeiro "," -3044575 "," -1698995 "," 0 "
3.06.01," Receitas Financeiras "," 537736 "," 420757 "," 0 "
3.06.01.01," Receitas Financeiras "," 537736 "," 420757 "," 0 "
3.06.01.02," Variações Monetárias e Cambiais "," "," "," "
3.06.02," Despesas Financeiras "," -3582311 "," -2119752 "," 0 "
3.06.02.01," Despesas Financeiras "," -3331615 "," -1889454 "," 0 "
3.06.02.02," Variações Monetárias e Cambiais "," -250696 "," -230298 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -34788 "," 1147798 "," 0 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 552102 "," 242271 "," 0 "
3.08.01," Corrente "," -255642 "," -77373 "," 0 "
3.08.02," Diferido "," 807744 "," 319644 "," 0 "
3.09," Resultado Líquido das Operações Continuadas "," 517314 "," 1390069 "," 0 "
3.10," Resultado Líquido de Operações Descontinuadas "," -79930 "," 0 "," 0 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 437384 "," 1390069 "," 0 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 419455 "," 1383564 "," 0 "
3.11.02," Atribuído a Sócios Não Controladores "," 17929 "," 6505 "," 0 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.51917 "," 1.70998 "," 0.00000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.51869 "," 1.70526 "," 0.00000 "
