Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 59416 "," 104721 "," 60789 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -73096 "," -108748 "," -63377 "
3.03," Resultado Bruto "," -13680 "," -4027 "," -2588 "
3.04," Despesas/Receitas Operacionais "," -256405 "," -376426 "," -293579 "
3.04.01," Despesas com Vendas "," -17954 "," -20868 "," -45008 "
3.04.02," Despesas Gerais e Administrativas "," -27218 "," -33474 "," -45275 "
3.04.02.01," Despesas Administrativas "," -18203 "," -21906 "," -30693 "
3.04.02.02," Honorários da Diretoria "," -6713 "," -6259 "," -6596 "
3.04.02.03," Depreciações e Amortizações "," -2302 "," -5309 "," -7986 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -204091 "," -306848 "," -193695 "
3.04.06," Resultado de Equivalência Patrimonial "," -7142 "," -15236 "," -9601 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -270085 "," -380453 "," -296167 "
3.06," Resultado Financeiro "," 121904 "," 425314 "," -22965 "
3.06.01," Receitas Financeiras "," 251622 "," 567070 "," 132754 "
3.06.02," Despesas Financeiras "," -129718 "," -141756 "," -155719 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -148181 "," 44861 "," -319132 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -40690 "," -53777 "," 7768 "
3.08.01," Corrente "," -34971 "," -70750 "," -8210 "
3.08.02," Diferido "," -5719 "," 16973 "," 15978 "
3.09," Resultado Líquido das Operações Continuadas "," -188871 "," -8916 "," -311364 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," -188871 "," -8916 "," -311364 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -190684 "," 14944 "," -311109 "
3.11.02," Atribuído a Sócios Não Controladores "," 1813 "," -23860 "," -255 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -11.81290 "," 1.09260 "," -24.17410 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," -11.81290 "," 1.09260 "," -24.07410 "
