Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 488959 "," 384273 "," 170770 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -279570 "," -227363 "," -103412 "
3.03," Resultado Bruto "," 209389 "," 156910 "," 67358 "
3.04," Despesas/Receitas Operacionais "," -130114 "," -87282 "," -28832 "
3.04.01," Despesas com Vendas "," -56348 "," -40834 "," -11308 "
3.04.01.01," Despesas comerciais "," -56348 "," -40834 "," -11308 "
3.04.02," Despesas Gerais e Administrativas "," -72114 "," -41948 "," -21443 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -30037 "," -10900 "," 2455 "
3.04.05," Outras Despesas Operacionais "," -998 "," -321 "," -262 "
3.04.05.01," Despesas de depreciação "," -998 "," -321 "," -262 "
3.04.05.02," Despesas tributárias "," "," "," "
3.04.05.03," Outras receitas/despesas "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," 29383 "," 6721 "," 1726 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 79275 "," 69628 "," 38526 "
3.06," Resultado Financeiro "," 11260 "," 5852 "," -2519 "
3.06.01," Receitas Financeiras "," "," "," "
3.06.02," Despesas Financeiras "," "," "," "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 90535 "," 75480 "," 36007 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -13088 "," -9175 "," -2964 "
3.08.01," Corrente "," -13199 "," -8165 "," -1433 "
3.08.02," Diferido "," 111 "," -1010 "," -1531 "
3.09," Resultado Líquido das Operações Continuadas "," 77447 "," 66305 "," 33043 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 77447 "," 66305 "," 33043 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 65927 "," 64830 "," 11810 "
3.11.02," Atribuído a Sócios Não Controladores "," 11520 "," 1475 "," 21233 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 775.00000 "," 943.00000 "," 316.00000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 775.00000 "," 943.00000 "," 316.00000 "
