Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 93812 "," 70497 "," 98190 "
3.01.01," Suprimento de energia elétrica "," 93812 "," 70497 "," 98190 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -80838 "," -46772 "," -66357 "
3.02.01," Impostos e contribuições sobre a receita "," "," "," "
3.02.02," Depreciação e Amortização "," -84 "," -6789 "," -9369 "
3.02.03," Custo de Operação "," -7998 "," -6655 "," -7622 "
3.02.04," Encargos de uso do sistema de distribuição "," -813 "," -889 "," -785 "
3.02.05," Custo com compra de energia "," -71943 "," -32439 "," -48581 "
3.03," Resultado Bruto "," 12974 "," 23725 "," 31833 "
3.04," Despesas/Receitas Operacionais "," 300738 "," -26497 "," -594429 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -103978 "," -90491 "," -144832 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -124934 "," -31293 "," -515446 "
3.04.05.01," Depreciações e Amortizaçãoes "," -2031 "," -5925 "," -6798 "
3.04.05.02," Outras Despesas Operarionais "," -113668 "," -21722 "," -249245 "
3.04.05.03," Despesas Tributárias "," "," "," "
3.04.05.04," Redução ao valor recuperável de ativo imobilizado "," -9235 "," -3646 "," -259403 "
3.04.06," Resultado de Equivalência Patrimonial "," 529650 "," 95287 "," 65849 "
3.04.06.01," Resultado de Equivalência Patrimonial "," 134228 "," 95287 "," 65849 "
3.04.06.02," Perda no ganho de participação em investimentos "," "," "," "
3.04.06.03," Ganho (perda) na alienação de ativos "," 395422 "," 0 "," 0 "
3.04.06.04," Ganho (perda) no investimento "," "," "," "
3.04.06.05," Outras receitas "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 313712 "," -2772 "," -562596 "
3.06," Resultado Financeiro "," -277465 "," 26577 "," -444335 "
3.06.01," Receitas Financeiras "," 13950 "," 138 "," 2992 "
3.06.02," Despesas Financeiras "," -291415 "," 26439 "," -447327 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 36247 "," 23805 "," -1006931 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -5560 "," -1371 "," -7127 "
3.08.01," Corrente "," -6010 "," -1433 "," -6743 "
3.08.02," Diferido "," 450 "," 62 "," -384 "
3.09," Resultado Líquido das Operações Continuadas "," 30687 "," 22434 "," -1014058 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.01.01," Outras receitas "," "," "," "
3.10.01.02," Outras despesas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 30687 "," 22434 "," -1014058 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 30687 "," 22434 "," -1014058 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
