Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1955011 "," 0 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1666749 "," 0 "," 0 "
3.03," Resultado Bruto "," 288262 "," 0 "," 0 "
3.04," Despesas/Receitas Operacionais "," -103046 "," 0 "," 0 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -140481 "," 0 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 37924 "," 0 "," 0 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," -489 "," 0 "," 0 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 185216 "," 0 "," 0 "
3.06," Resultado Financeiro "," -349042 "," 0 "," 0 "
3.06.01," Receitas Financeiras "," 78684 "," 0 "," 0 "
3.06.02," Despesas Financeiras "," -427726 "," 0 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -163826 "," 0 "," 0 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 588390 "," 0 "," 0 "
