Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 2007441 "," 1170550 "," 636789 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -613475 "," -360121 "," -326386 "
3.03," Resultado Bruto "," 1393966 "," 810429 "," 310403 "
3.04," Despesas/Receitas Operacionais "," -280455 "," 5742 "," 300570 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -258724 "," -168255 "," -143012 "
3.04.02.01," Despesas Gerais, Administrativas e Comerciais "," -258724 "," -168255 "," -143012 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -25091 "," 172955 "," 443942 "
3.04.05.01," Outras Receitas (Despesas) Operacionais "," -51335 "," -22641 "," 6614 "
3.04.05.02," Valor Justo de Propriedades para Investimento "," 26244 "," 195596 "," 437328 "
3.04.06," Resultado de Equivalência Patrimonial "," 3360 "," 1042 "," -360 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1113511 "," 816171 "," 610973 "
3.06," Resultado Financeiro "," -117749 "," -65107 "," -138384 "
3.06.01," Receitas Financeiras "," 147323 "," 75777 "," 19905 "
3.06.01.01," Receita Financeira "," 147323 "," 75777 "," 19905 "
3.06.02," Despesas Financeiras "," -265072 "," -140884 "," -158289 "
3.06.02.02," Despesas Financeiras "," -265072 "," -140884 "," -158289 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 995762 "," 751064 "," 472589 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -14543 "," -112210 "," -145911 "
3.08.01," Corrente "," -47818 "," -27887 "," -10281 "
3.08.02," Diferido "," 33275 "," -84323 "," -135630 "
3.09," Resultado Líquido das Operações Continuadas "," 981219 "," 638854 "," 326678 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 981219 "," 638854 "," 326678 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 1003464 "," 643709 "," 322231 "
3.11.02," Atribuído a Sócios Não Controladores "," -22245 "," -4855 "," 4447 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.45735 "," 0.97358 "," 0.60128 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 1.44916 "," 0.96326 "," 0.58664 "
