Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 2046441 "," 1445244 "," 1480776 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1695558 "," -1193077 "," -1231814 "
3.03," Resultado Bruto "," 350883 "," 252167 "," 248962 "
3.04," Despesas/Receitas Operacionais "," -187504 "," -179526 "," -119934 "
3.04.01," Despesas com Vendas "," -154986 "," -123589 "," -116188 "
3.04.02," Despesas Gerais e Administrativas "," -83688 "," -72337 "," -67429 "
3.04.02.01," Gerais e Administrativas "," -75937 "," -64153 "," -63278 "
3.04.02.02," Honorários - Administração "," -7751 "," -8184 "," -4151 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 54264 "," 37231 "," 71261 "
3.04.05," Outras Despesas Operacionais "," -3094 "," -20831 "," -7578 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 163379 "," 72641 "," 129028 "
3.06," Resultado Financeiro "," -183173 "," -203028 "," -43706 "
3.06.01," Receitas Financeiras "," 38930 "," 59676 "," 102975 "
3.06.01.01," Receitas Financeiras "," 38930 "," 59676 "," 96452 "
3.06.01.02," Variação Cambial, líquida "," 0 "," 0 "," 6523 "
3.06.02," Despesas Financeiras "," -222103 "," -262704 "," -146681 "
3.06.02.01," Despesas Financeiras "," -155837 "," -148384 "," -146681 "
3.06.02.02," Variação Cambial, líquida "," -66266 "," -114320 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -19794 "," -130387 "," 85322 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -36252 "," -9679 "," -37877 "
3.08.01," Corrente "," -40552 "," -15815 "," -12163 "
3.08.02," Diferido "," 4300 "," 6136 "," -25714 "
3.09," Resultado Líquido das Operações Continuadas "," -56046 "," -140066 "," 47445 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.01.01," Participação dos acionistas não controladores "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -56046 "," -140066 "," 47445 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -63042 "," -152148 "," 21791 "
3.11.02," Atribuído a Sócios Não Controladores "," 6996 "," 12082 "," 25654 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -15.35080 "," -37.04820 "," 5.30610 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," -15.35080 "," -37.04820 "," 5.30610 "
