Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 404704 "," 436665 "," 420171 "
2.01," Passivo Circulante "," 237651 "," 185182 "," 193449 "
2.01.01," Obrigações Sociais e Trabalhistas "," 52319 "," 42183 "," 35422 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 52319 "," 42183 "," 35422 "
2.01.02," Fornecedores "," 20372 "," 20141 "," 24139 "
2.01.02.01," Fornecedores Nacionais "," 20372 "," 20141 "," 24139 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 52777 "," 40992 "," 29120 "
2.01.03.01," Obrigações Fiscais Federais "," 38946 "," 28107 "," 21557 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 3361 "," 2880 "," 2118 "
2.01.03.01.02," Demais Obrigações Fiscais Federais "," 35585 "," 25227 "," 19439 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," 13831 "," 12885 "," 7563 "
2.01.04," Empréstimos e Financiamentos "," 100320 "," 51964 "," 73522 "
2.01.04.01," Empréstimos e Financiamentos "," 69786 "," 51518 "," 73522 "
2.01.04.01.01," Em Moeda Nacional "," 60672 "," 42443 "," 63284 "
2.01.04.01.02," Em Moeda Estrangeira "," 9114 "," 9075 "," 10238 "
2.01.04.02," Debêntures "," 30534 "," 446 "," 0 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 11863 "," 29902 "," 31246 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 11863 "," 29902 "," 31246 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
