Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 19342339 "," 18002365 "," 18473499 "
2.01," Passivo Circulante "," 2533470 "," 2304062 "," 2875259 "
2.01.01," Obrigações Sociais e Trabalhistas "," 308264 "," 232723 "," 232126 "
2.01.01.01," Obrigações Sociais "," 287939 "," 212983 "," 213898 "
2.01.01.01.01," Tributos a recolher "," 287939 "," 212983 "," 213898 "
2.01.01.02," Obrigações Trabalhistas "," 20325 "," 19740 "," 18228 "
2.01.02," Fornecedores "," 86436 "," 82132 "," 126541 "
2.01.02.01," Fornecedores Nacionais "," 86436 "," 82132 "," 126541 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," "," "," "
2.01.03.01," Obrigações Fiscais Federais "," "," "," "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 796921 "," 675562 "," 676631 "
2.01.04.01," Empréstimos e Financiamentos "," 676480 "," 675562 "," 676631 "
2.01.04.01.01," Em Moeda Nacional "," 676480 "," 675562 "," 676631 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 120441 "," 0 "," 0 "
2.01.04.02.01," Debêntures "," 120441 "," 0 "," 0 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 1073516 "," 1245694 "," 1664534 "
2.01.05.01," Passivos com Partes Relacionadas "," 669253 "," 628168 "," 816255 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.02," Débitos com Controladas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 404263 "," 617526 "," 848279 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 349351 "," 569950 "," 816803 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Outras obrigações "," 1779 "," 2251 "," 1527 "
2.01.05.02.05," Encargos setoriais "," 53133 "," 45325 "," 29949 "
2.01.06," Provisões "," 268333 "," 67951 "," 175427 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 1053 "," 816 "," 690 "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," 267280 "," 67135 "," 174737 "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.06.02.04," Provisões para grandes reparos "," 267280 "," 67135 "," 174737 "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 7352606 "," 7152234 "," 7761406 "
2.02.01," Empréstimos e Financiamentos "," 1950972 "," 1850057 "," 2512476 "
2.02.01.01," Empréstimos e Financiamentos "," 675000 "," 1350000 "," 2025000 "
2.02.01.01.01," Em Moeda Nacional "," 675000 "," 1350000 "," 2025000 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 1275972 "," 500057 "," 487476 "
2.02.01.02.01," Tributos a recolher "," "," "," "
2.02.01.02.02," Fornecedores "," "," "," "
2.02.01.02.03," Debêntures "," "," "," "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 2621990 "," 3053331 "," 2844028 "
2.02.02.01," Passivos com Partes Relacionadas "," 2580981 "," 3004342 "," 2796298 "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.02," Débitos com Controladas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 41009 "," 48989 "," 47730 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Fornecedores "," "," "," "
2.02.02.02.04," Encargos setoriais "," 36487 "," 44020 "," 42663 "
2.02.02.02.05," Outras obrigações "," 4522 "," 4969 "," 5067 "
2.02.02.02.07," Encargos setoriais "," "," "," "
2.02.03," Tributos Diferidos "," 972416 "," 703116 "," 613048 "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," 972416 "," 703116 "," 613048 "
2.02.04," Provisões "," 1807228 "," 1545730 "," 1791854 "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 164615 "," 156438 "," 152376 "
2.02.04.01.01," Provisões Fiscais "," "," "," "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," "," "," "
2.02.04.02," Outras Provisões "," 1642613 "," 1389292 "," 1639478 "
2.02.04.02.01," Provisões para Garantias "," "," "," "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.02.04.02.04," Provisões para grandes reparos "," 1642613 "," 1389292 "," 1639478 "
2.02.05," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.02.05.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.02.05.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
