Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 353117 "," 367059 "," 375835 "
1.01," Ativo Circulante "," 44583 "," 42481 "," 55829 "
1.01.01," Caixa e Equivalentes de Caixa "," 11995 "," 22240 "," 33944 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 31621 "," 18387 "," 19019 "
1.01.03.01," Clientes "," 31621 "," 18387 "," 19019 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 210 "," 1004 "," 2365 "
1.01.06.01," Tributos Correntes a Recuperar "," 210 "," 1004 "," 2365 "
1.01.07," Despesas Antecipadas "," 712 "," 744 "," 490 "
1.01.08," Outros Ativos Circulantes "," 45 "," 106 "," 11 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 45 "," 106 "," 11 "
1.02," Ativo Não Circulante "," 308534 "," 324578 "," 320006 "
1.02.01," Ativo Realizável a Longo Prazo "," 39532 "," 34871 "," 13764 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 34155 "," 26194 "," 5921 "
1.02.01.01.01," Títulos Designados a Valor Justo "," 34155 "," 26194 "," 5921 "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 1045 "," 709 "," 409 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 1045 "," 709 "," 409 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.02," Créditos com Controladas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 4332 "," 7968 "," 7434 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Outros Créditos "," 80 "," 55 "," 205 "
1.02.01.10.04," Impostos a Recuperar "," 1169 "," 5191 "," 5099 "
1.02.01.10.05," Arrendamentos "," 3083 "," 2722 "," 2130 "
1.02.02," Investimentos "," 57 "," 57 "," 57 "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.02," Participações em Controladas "," "," "," "
1.02.02.01.03," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.04," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," 57 "," 57 "," 57 "
1.02.02.02.01," Bens e Direitos "," 57 "," 57 "," 57 "
1.02.03," Imobilizado "," 268945 "," 289650 "," 306185 "
1.02.03.01," Imobilizado em Operação "," 268945 "," 289650 "," 306185 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," "," "," "
1.02.04.01," Intangíveis "," "," "," "
1.02.04.01.01," Contrato de Concessão "," "," "," "
