Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 2692070 "," 2218692 "," 1644802 "
1.01," Ativo Circulante "," 1823057 "," 1602379 "," 1153869 "
1.01.01," Caixa e Equivalentes de Caixa "," 256351 "," 475437 "," 240251 "
1.01.02," Aplicações Financeiras "," 84889 "," 31536 "," 30035 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 833144 "," 646336 "," 570894 "
1.01.03.01," Clientes "," 833144 "," 646336 "," 570894 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 457978 "," 318904 "," 224323 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 143529 "," 70323 "," 52966 "
1.01.06.01," Tributos Correntes a Recuperar "," "," "," "
1.01.07," Despesas Antecipadas "," 3446 "," 2356 "," 6612 "
1.01.08," Outros Ativos Circulantes "," 43720 "," 57487 "," 28788 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 43720 "," 57487 "," 28788 "
1.01.08.03.01," Outros créditos "," 43720 "," 57487 "," 28788 "
1.02," Ativo Não Circulante "," 869013 "," 616313 "," 490933 "
1.02.01," Ativo Realizável a Longo Prazo "," 231939 "," 173191 "," 183920 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 34665 "," 18190 "," 16310 "
1.02.01.04.01," Clientes "," 34665 "," 18190 "," 16310 "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 133455 "," 140548 "," 141265 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 133455 "," 140548 "," 141265 "
1.02.01.08," Despesas Antecipadas "," 4 "," 18 "," 10 "
1.02.01.09," Créditos com Partes Relacionadas "," 0 "," 0 "," 11292 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," FIDC Verdecard "," "," "," "
1.02.01.09.04," Partes relacionadas - Outras contas a receber "," 0 "," 0 "," 11292 "
1.02.01.10," Outros Ativos Não Circulantes "," 63815 "," 14435 "," 15043 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos judiciais "," 13898 "," 14222 "," 14876 "
1.02.01.10.04," Outros créditos "," 490 "," 213 "," 167 "
1.02.01.10.05," Impostos a recuperar "," 49427 "," 0 "," 0 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 587631 "," 399608 "," 268604 "
1.02.03.01," Imobilizado em Operação "," "," "," "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 49443 "," 43514 "," 38409 "
1.02.04.01," Intangíveis "," "," "," "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
