Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 318749 "," 281584 "," 243235 "
1.01," Ativo Circulante "," 132144 "," 104787 "," 110313 "
1.01.01," Caixa e Equivalentes de Caixa "," 3471 "," 4002 "," 9053 "
1.01.02," Aplicações Financeiras "," 2385 "," 2286 "," 1 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 2385 "," 2286 "," 1 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Aplicações Financeiras "," 2385 "," 2286 "," 1 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 72702 "," 51913 "," 50754 "
1.01.03.01," Clientes "," 72702 "," 51913 "," 50754 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 29460 "," 30346 "," 36201 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 11551 "," 9735 "," 10267 "
1.01.06.01," Tributos Correntes a Recuperar "," 11551 "," 9735 "," 10267 "
1.01.07," Despesas Antecipadas "," 1404 "," 284 "," 1084 "
1.01.08," Outros Ativos Circulantes "," 11171 "," 6221 "," 2953 "
1.01.08.01," Ativos Não-Correntes a Venda "," 11171 "," 6221 "," 2953 "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," "," "," "
1.02," Ativo Não Circulante "," 186605 "," 176797 "," 132922 "
1.02.01," Ativo Realizável a Longo Prazo "," 94573 "," 93368 "," 49383 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 3344 "," 3479 "," 3519 "
1.02.01.04.01," Clientes "," 3344 "," 3479 "," 3519 "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 46385 "," 46612 "," 6788 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 11702 "," 12646 "," 6788 "
1.02.01.07.02," Pis e Cofins "," 28440 "," 33966 "," 0 "
1.02.01.07.03," Imposto de Renda e Contribuição Social Corrente "," 6243 "," 0 "," 0 "
1.02.01.08," Despesas Antecipadas "," 247 "," 308 "," 218 "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 44597 "," 42969 "," 38858 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Demais Contas a Receber "," 41000 "," 38775 "," 33899 "
1.02.01.10.04," Depósitos Judiciais "," 3597 "," 4194 "," 4959 "
1.02.02," Investimentos "," 61452 "," 54862 "," 52017 "
1.02.02.01," Participações Societárias "," 526 "," 1027 "," 817 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," 526 "," 1027 "," 817 "
1.02.02.02," Propriedades para Investimento "," 60926 "," 53835 "," 51200 "
1.02.03," Imobilizado "," 27735 "," 26119 "," 28029 "
1.02.03.01," Imobilizado em Operação "," 27735 "," 26119 "," 28029 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 2845 "," 2448 "," 3493 "
1.02.04.01," Intangíveis "," 2845 "," 2448 "," 3493 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangíveis "," 2845 "," 2448 "," 3493 "
1.02.04.02," Goodwill "," "," "," "
