Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 11873310 "," 12269305 "," 0 "
1.01," Ativo Circulante "," 1207299 "," 1416887 "," 0 "
1.01.01," Caixa e Equivalentes de Caixa "," 89588 "," 326991 "," 0 "
1.01.02," Aplicações Financeiras "," 474169 "," 308482 "," 0 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 474169 "," 308482 "," 0 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Cauções, fundos e depósitos vinculados "," "," "," "
1.01.02.01.04," Títulos e valores mobiliários "," 474169 "," 308482 "," 0 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 431929 "," 366476 "," 0 "
1.01.03.01," Clientes "," 429455 "," 366476 "," 0 "
1.01.03.02," Outras Contas a Receber "," 2474 "," 0 "," 0 "
1.01.03.02.01," Dividendos a Receber "," 2474 "," 0 "," 0 "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 93464 "," 132231 "," 0 "
1.01.06.01," Tributos Correntes a Recuperar "," 93464 "," 132231 "," 0 "
1.01.06.01.01," Imposto de Renda e Contribuição Social a recuperar "," 26930 "," 17836 "," 0 "
1.01.06.01.02," Outros Impostos a Compensar "," 66534 "," 114395 "," 0 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.07.02," Adiantamento a fornecedores "," "," "," "
1.01.08," Outros Ativos Circulantes "," 118149 "," 282707 "," 0 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 118149 "," 282707 "," 0 "
1.01.08.03.01," Derivativos "," 0 "," 60338 "," 0 "
1.01.08.03.02," Outros "," 118149 "," 222369 "," 0 "
1.02," Ativo Não Circulante "," 10666011 "," 10852418 "," 0 "
1.02.01," Ativo Realizável a Longo Prazo "," 422037 "," 397982 "," 0 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 0 "," 13130 "," 0 "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 20041 "," 204998 "," 0 "
1.02.01.04.01," Clientes "," 20041 "," 204998 "," 0 "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 132444 "," 1237 "," 0 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 132444 "," 1237 "," 0 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Coligadas, controladas e controladora "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 269552 "," 178617 "," 0 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Outros tributos a compensar "," 12217 "," 3580 "," 0 "
1.02.01.10.04," Derivativos "," 32724 "," 27741 "," 0 "
1.02.01.10.05," Adiantamento para futuro aumento de capital "," "," "," "
1.02.01.10.06," Outros ativos "," 97217 "," 56602 "," 0 "
1.02.01.10.07," Depósitos Judiciais "," 17928 "," 16590 "," 0 "
1.02.01.10.08," Imposto de Renda e Contribuição Social a recuperar "," 109466 "," 74104 "," 0 "
1.02.02," Investimentos "," 156602 "," 171129 "," 0 "
1.02.02.01," Participações Societárias "," 156602 "," 171129 "," 0 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 7732738 "," 7888373 "," 0 "
1.02.03.01," Imobilizado em Operação "," 7340709 "," 7468559 "," 0 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," 392029 "," 419814 "," 0 "
1.02.04," Intangível "," 2354634 "," 2394934 "," 0 "
1.02.04.01," Intangíveis "," 2354634 "," 2394934 "," 0 "
1.02.04.01.01," Contrato de Concessão "," 2306259 "," 2344542 "," 0 "
1.02.04.01.02," Outros ativos intangíveis "," 48375 "," 50392 "," 0 "
1.02.04.02," Goodwill "," "," "," "
