Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1288393 "," 1081576 "," 1305587 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -271381 "," -274780 "," -272175 "
3.02.03," Custos dos imóveis vendidos "," -271381 "," -274780 "," -272175 "
3.03," Resultado Bruto "," 1017012 "," 806796 "," 1033412 "
3.04," Despesas/Receitas Operacionais "," -405492 "," 339654 "," -328889 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -293108 "," -237708 "," -252073 "
3.04.02.01," Despesas administrativas sede "," -157142 "," -139401 "," -160085 "
3.04.02.02," Despesas administrativas shoopings "," -92888 "," -82232 "," -70221 "
3.04.02.03," Despesas com projetos para locação "," -22051 "," -10851 "," -14982 "
3.04.02.04," Despesas com projetos para venda "," -21027 "," -5224 "," -6785 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -45740 "," 611885 "," 1101 "
3.04.05," Outras Despesas Operacionais "," -55764 "," -29302 "," -83565 "
3.04.05.01," Depreciações e amortizações "," -23059 "," -22698 "," -18021 "
3.04.05.02," Remuneração baseada em opções de ações "," -32705 "," -6604 "," -65544 "
3.04.05.03," Outras despesas operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," -10880 "," -5221 "," 5648 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 611520 "," 1146450 "," 704523 "
3.06," Resultado Financeiro "," -114155 "," -76120 "," -145514 "
3.06.01," Receitas Financeiras "," 88079 "," 71087 "," 70639 "
3.06.02," Despesas Financeiras "," -202234 "," -147207 "," -216153 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 497365 "," 1070330 "," 559009 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -44667 "," -106352 "," -89814 "
3.08.01," Corrente "," -42174 "," -33936 "," -84652 "
3.08.02," Diferido "," -2493 "," -72416 "," -5162 "
3.09," Resultado Líquido das Operações Continuadas "," 452698 "," 963978 "," 469195 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 452698 "," 963978 "," 469195 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 453099 "," 964174 "," 470998 "
3.11.02," Atribuído a Sócios Não Controladores "," -401 "," -196 "," -1803 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.76460 "," 1.61540 "," 0.79090 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.75630 "," 1.60120 "," 0.78550 "
