Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 21034389 "," 13518977 "," 12425230 "
2.01," Passivo Circulante "," 3184452 "," 2120613 "," 1745423 "
2.01.01," Obrigações Sociais e Trabalhistas "," 270561 "," 195441 "," 172474 "
2.01.01.01," Obrigações Sociais "," 270561 "," 195441 "," 172474 "
2.01.01.02," Obrigações Trabalhistas "," "," "," "
2.01.02," Fornecedores "," 173441 "," 120828 "," 95032 "
2.01.02.01," Fornecedores Nacionais "," "," "," "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 265977 "," 244877 "," 214414 "
2.01.03.01," Obrigações Fiscais Federais "," 265977 "," 244877 "," 214414 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 58645 "," 85141 "," 61982 "
2.01.03.01.02," Tributos e contribuições a recolher "," 207332 "," 159736 "," 152432 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 713250 "," 42915 "," 75038 "
2.01.04.01," Empréstimos e Financiamentos "," 713250 "," 42915 "," 75038 "
2.01.04.01.01," Em Moeda Nacional "," "," "," "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 212164 "," 387443 "," 330322 "
2.01.05.01," Passivos com Partes Relacionadas "," 13208 "," 3996 "," 4040 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," 13208 "," 3996 "," 4040 "
2.01.05.02," Outros "," 198956 "," 383447 "," 326282 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 31859 "," 201441 "," 220020 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Outras contas a pagar "," 98232 "," 134010 "," 60588 "
2.01.05.02.05," Débitos de operações de assistência à saúde "," 11830 "," 5046 "," 8808 "
2.01.05.02.06," Arrendamento a pagar "," 57035 "," 42950 "," 36866 "
2.01.06," Provisões "," 1549059 "," 1129109 "," 858143 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," 1549059 "," 1129109 "," 858143 "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.06.02.04," Provisões técnicas de operações de assistência à saúde "," 1549059 "," 1129109 "," 858143 "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 7276943 "," 3567377 "," 3417922 "
2.02.01," Empréstimos e Financiamentos "," 4882681 "," 2034312 "," 2036955 "
2.02.01.01," Empréstimos e Financiamentos "," 4882681 "," 2034312 "," 2036955 "
2.02.01.01.01," Em Moeda Nacional "," "," "," "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," "," "," "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 1773508 "," 1089790 "," 992309 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 1773508 "," 1089790 "," 992309 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Tributos e contribuições a recolher "," 123181 "," 23133 "," 26146 "
