Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 11380278 "," 9258703 "," 7767833 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -9365276 "," -7388418 "," -6435507 "
3.03," Resultado Bruto "," 2015002 "," 1870285 "," 1332326 "
3.04," Despesas/Receitas Operacionais "," -918039 "," -891795 "," -625838 "
3.04.01," Despesas com Vendas "," -691380 "," -561195 "," -630235 "
3.04.02," Despesas Gerais e Administrativas "," -371219 "," -383429 "," -334304 "
3.04.02.01," Gerais e Administrativas "," -371219 "," -383429 "," -334304 "
3.04.02.02," Honorários dos Administradores "," "," "," "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 176331 "," 75841 "," 406968 "
3.04.05," Outras Despesas Operacionais "," -20084 "," -15548 "," -62656 "
3.04.06," Resultado de Equivalência Patrimonial "," -11687 "," -7464 "," -5611 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1096963 "," 978490 "," 706488 "
3.06," Resultado Financeiro "," 73064 "," 4332 "," 408627 "
3.06.01," Receitas Financeiras "," 490369 "," 564064 "," 858268 "
3.06.02," Despesas Financeiras "," -417305 "," -559732 "," -449641 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 1170027 "," 982822 "," 1115115 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -188217 "," -269085 "," -380924 "
3.08.01," Corrente "," -108680 "," -319013 "," -412040 "
3.08.02," Diferido "," -79537 "," 49928 "," 31116 "
3.09," Resultado Líquido das Operações Continuadas "," 981810 "," 713737 "," 734191 "
3.10," Resultado Líquido de Operações Descontinuadas "," 0 "," 0 "," 1042212 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," 0 "," 0 "," 1042212 "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 981810 "," 713737 "," 1776403 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 980325 "," 712371 "," 1774763 "
3.11.02," Atribuído a Sócios Não Controladores "," 1485 "," 1366 "," 1640 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.65234 "," 0.47403 "," 1.18098 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.65234 "," 0.47403 "," 1.18098 "
