Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 311648 "," 182413 "," 143645 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -228854 "," -133842 "," -110675 "
3.03," Resultado Bruto "," 82794 "," 48571 "," 32970 "
3.04," Despesas/Receitas Operacionais "," -10022 "," -23907 "," -15074 "
3.04.01," Despesas com Vendas "," -8846 "," -6953 "," -6612 "
3.04.01.01," Despesas de Pessoal "," -4927 "," -4179 "," -3829 "
3.04.01.02," Publicidade e Propaganda "," -596 "," -341 "," -556 "
3.04.01.03," Comissões sobre vendas "," -177 "," -185 "," -162 "
3.04.01.04," Material de Consumo "," -102 "," -64 "," -128 "
3.04.01.05," Perda por redução ao valor recuperável do contas a receber "," "," "," "
3.04.01.06," Perdas no recebimento de clientes "," "," "," "
3.04.01.07," Despesas de Depreciação "," -321 "," -247 "," -23 "
3.04.01.08," Despesas com Fretes "," -1488 "," -1371 "," -1226 "
3.04.01.09," Serviços prestados por terceiros "," -617 "," -395 "," -258 "
3.04.01.20," Despesas Diversas com vendas "," -618 "," -171 "," -430 "
3.04.02," Despesas Gerais e Administrativas "," -24978 "," -20311 "," -19085 "
3.04.02.01," Honorários da Administração "," -2677 "," -2608 "," -2467 "
3.04.02.02," Despesas de Pessoal "," -12288 "," -11457 "," -9974 "
3.04.02.03," Material de Consumo "," -1415 "," -1099 "," -751 "
3.04.02.04," Despesas de Depreciação "," -712 "," -648 "," -672 "
3.04.02.05," Despesas de Comunicação "," -398 "," -418 "," -338 "
3.04.02.06," Serviços prestados por terceiros "," -4974 "," -2220 "," -3153 "
3.04.02.07," Tributos Diversos "," -1126 "," -793 "," -866 "
3.04.02.08," Participações Estatutárias "," -290 "," -323 "," 0 "
3.04.02.09," Provisão para riscos fiscais, trabalhistas e cíveis "," -65 "," -405 "," -199 "
3.04.02.20," Despesas Diversas de Administração "," -1033 "," -340 "," -665 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -781 "," -156 "," -215 "
3.04.04," Outras Receitas Operacionais "," 8798 "," 822 "," 9290 "
3.04.04.01," Receita de Alugueis "," 480 "," 452 "," 407 "
3.04.04.20," Outras Receitas Operacionais "," 8318 "," 370 "," 8883 "
3.04.05," Outras Despesas Operacionais "," -197 "," -503 "," -531 "
3.04.06," Resultado de Equivalência Patrimonial "," 15982 "," 3194 "," 2079 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 72772 "," 24664 "," 17896 "
3.06," Resultado Financeiro "," 6045 "," 271 "," 3908 "
3.06.01," Receitas Financeiras "," 8505 "," 1212 "," 4903 "
3.06.02," Despesas Financeiras "," -2460 "," -941 "," -995 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 78817 "," 24935 "," 21804 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -12741 "," -7215 "," -6754 "
3.08.01," Corrente "," -11219 "," -4920 "," -4146 "
3.08.02," Diferido "," -1522 "," -2295 "," -2608 "
3.09," Resultado Líquido das Operações Continuadas "," 66076 "," 17720 "," 15050 "
3.10," Resultado Líquido de Operações Descontinuadas "," -8 "," -4920 "," -5667 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," -8 "," -4920 "," -5667 "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 66068 "," 12800 "," 9383 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 66068 "," 12800 "," 9383 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 22.41300 "," 4.34200 "," 3.18300 "
3.99.01.02," PN "," 22.41300 "," 4.34200 "," 3.18300 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 22.41300 "," 4.34200 "," 3.18300 "
3.99.02.02," PN "," 22.41300 "," 4.34200 "," 3.18300 "
