Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 291975 "," 173669 "," 182637 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -240114 "," -137321 "," -152633 "
3.03," Resultado Bruto "," 51861 "," 36348 "," 30004 "
3.04," Despesas/Receitas Operacionais "," -28453 "," -13436 "," -9446 "
3.04.01," Despesas com Vendas "," -13876 "," -15083 "," -14572 "
3.04.02," Despesas Gerais e Administrativas "," -15429 "," -14723 "," -13819 "
3.04.02.01," Despesas Gerais e Administrativas diversas "," -12131 "," -10475 "," -10866 "
3.04.02.02," Participações e honorários dos administradores "," -2201 "," -2201 "," -2342 "
3.04.02.03," Participações dos empregados e administradores "," -1097 "," -2047 "," -611 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 6609 "," 22736 "," 0 "
3.04.05," Outras Despesas Operacionais "," -5757 "," -6366 "," 18945 "
3.04.05.01," Despesas Operacionais liquidas "," -4469 "," -4106 "," 20837 "
3.04.05.02," Despesas com ociosidade "," -1288 "," -2260 "," -1892 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 23408 "," 22912 "," 20558 "
3.06," Resultado Financeiro "," 16507 "," 970 "," -2860 "
3.06.01," Receitas Financeiras "," 18561 "," 1355 "," 20 "
3.06.01.01," Rendimentos de aplicações financeiras "," 1340 "," 374 "," 20 "
3.06.01.02," Outros "," 924 "," 981 "," 0 "
3.06.01.03," Juros Partes relacionadas "," "," "," "
3.06.01.04," Resultado em Termo de Moeda NDF "," "," "," "
3.06.01.05," Superavit retirada Plano BD Multipatrocinado "," 16297 "," 0 "," 0 "
3.06.02," Despesas Financeiras "," -2054 "," -385 "," -2880 "
3.06.02.01," Despesas e encargos financeiros "," -809 "," -907 "," -2482 "
3.06.02.02," Variação cambial, líquida "," -1408 "," -817 "," -1023 "
3.06.02.03," Resultado em Termo de Moeda NDF "," 163 "," 1339 "," 625 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 39915 "," 23882 "," 17698 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -6373 "," -5120 "," 452 "
3.08.01," Corrente "," -10303 "," -6087 "," -1471 "
3.08.02," Diferido "," 3930 "," 967 "," 1923 "
3.09," Resultado Líquido das Operações Continuadas "," 33542 "," 18762 "," 18150 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 33542 "," 18762 "," 18150 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 32986 "," 18420 "," 17850 "
3.11.02," Atribuído a Sócios Não Controladores "," 556 "," 342 "," 300 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," "," "," "
3.99.02.02," PNA "," "," "," "
3.99.02.03," PNB "," "," "," "
3.99.02.04," PNC "," "," "," "
