Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 1275373 "," 1730597 "," 1934884 "
2.01," Passivo Circulante "," 2975730 "," 3570893 "," 3736982 "
2.01.01," Obrigações Sociais e Trabalhistas "," 11562 "," 12017 "," 8134 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 11562 "," 12017 "," 8134 "
2.01.02," Fornecedores "," 234004 "," 162566 "," 149960 "
2.01.02.01," Fornecedores Nacionais "," 234004 "," 162566 "," 149960 "
2.01.02.01.01," Fornecedores "," 132519 "," 117636 "," 125210 "
2.01.02.01.02," Obrigações com Credores do Plano de Recuperação Judicial "," 101485 "," 44930 "," 24750 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 46228 "," 49158 "," 43034 "
2.01.03.01," Obrigações Fiscais Federais "," 46228 "," 49158 "," 43034 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 7950 "," 11957 "," 10342 "
2.01.03.01.02," Obrigações Tributárias Diferidas "," 18679 "," 16790 "," 17865 "
2.01.03.01.03," Pis e Cofins Diferidos "," "," "," "
2.01.03.01.04," Obrigações Fiscais Retidos de terceiros "," "," "," "
2.01.03.01.05," Tributos Parcelados "," 13504 "," 2233 "," 2322 "
2.01.03.01.06," Demais Obrigações Correntes "," 6095 "," 18178 "," 12505 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 1122993 "," 1264990 "," 1659979 "
2.01.04.01," Empréstimos e Financiamentos "," 828456 "," 1022868 "," 1085911 "
2.01.04.01.01," Em Moeda Nacional "," 828456 "," 1022868 "," 1085911 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 294537 "," 242122 "," 574068 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 1425697 "," 1950550 "," 1753770 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 1425697 "," 1950550 "," 1753770 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Obrigações por Aquisição de Imóveis "," 267 "," 714 "," 714 "
2.01.05.02.05," Adiantamento de Clientes "," 233864 "," 277313 "," 291011 "
2.01.05.02.06," Conta Corrente com Parceiros nos Empreendimentos "," "," "," "
2.01.05.02.07," Coobrigação na Cessão de Recebíveis "," 2504 "," 1851 "," 1304 "
2.01.05.02.08," Obrigações por Aquisição de Participações Societárias "," "," "," "
2.01.05.02.09," Outros Passivos "," 118534 "," 118238 "," 119234 "
2.01.05.02.10," Obrigação por Emissão de CCB/CCI "," 1059315 "," 1542932 "," 1333445 "
2.01.05.02.11," Contrato de Mútuo "," 11213 "," 9502 "," 8062 "
2.01.06," Provisões "," 135246 "," 131612 "," 122105 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 105 "," 2531 "," 3875 "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.01.05," Provisão para Contingências "," 105 "," 2531 "," 3875 "
2.01.06.02," Outras Provisões "," 135141 "," 129081 "," 118230 "
2.01.06.02.01," Provisões para Garantias "," 11158 "," 6217 "," 17355 "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
