Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 7814046 "," 7252524 "," 6103608 "
3.01.01," Receita Bruta de Vendas e/ou Serviços "," 9499893 "," 8826471 "," 7573325 "
3.01.02," Devoluções/Descontos/Impostos s/ Vendas "," -1685847 "," -1573947 "," -1469717 "
3.01.03," Impostos sobre Vendas "," "," "," "
3.01.04," Descontos Incorridos "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -5612061 "," -4871478 "," -3942336 "
3.02.01," Custo dos Produtos Vendidos "," -6048011 "," -5263266 "," -4250464 "
3.02.02," Subvenções para Investimentos Estaduais "," 435950 "," 391788 "," 308128 "
3.03," Resultado Bruto "," 2201985 "," 2381046 "," 2161272 "
3.04," Despesas/Receitas Operacionais "," -1805021 "," -1666483 "," -1622754 "
3.04.01," Despesas com Vendas "," -1463153 "," -1554108 "," -1333934 "
3.04.01.01," Despesas com Vendas "," -1400937 "," -1508570 "," -1303457 "
3.04.01.02," Perdas Estimadas para Créditos de Liquidação Duvidosa "," "," "," "
3.04.01.03," Depreciação e Amortização "," -62216 "," -45538 "," -30477 "
3.04.02," Despesas Gerais e Administrativas "," -306024 "," -310133 "," -293252 "
3.04.02.01," Despesas Administrativas "," -269916 "," -276615 "," -272152 "
3.04.02.02," Despesas Tributárias "," "," "," "
3.04.02.03," Depreciação e Amortização "," -36108 "," -33518 "," -21100 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 193303 "," 389364 "," 223084 "
3.04.05," Outras Despesas Operacionais "," -217801 "," -186022 "," -217763 "
3.04.06," Resultado de Equivalência Patrimonial "," -11346 "," -5584 "," -889 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 396964 "," 714563 "," 538518 "
3.06," Resultado Financeiro "," -19812 "," 81069 "," 30461 "
3.06.01," Receitas Financeiras "," 280216 "," 335296 "," 252857 "
3.06.02," Despesas Financeiras "," -300028 "," -254227 "," -222396 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 377152 "," 795632 "," 568979 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 127834 "," -31788 "," -12095 "
3.08.01," Corrente "," 73065 "," -6889 "," -37170 "
3.08.02," Diferido "," 54769 "," -24899 "," 25075 "
3.09," Resultado Líquido das Operações Continuadas "," 504986 "," 763844 "," 556884 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 504986 "," 763844 "," 556884 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 504986 "," 763844 "," 556884 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.48963 "," 2.25323 "," 2.13421 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 1.49212 "," 2.25606 "," 2.13281 "
