Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 4836434 "," 4402647 "," 4214481 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -3212054 "," -3448152 "," -2411713 "
3.03," Resultado Bruto "," 1624380 "," 954495 "," 1802768 "
3.04," Despesas/Receitas Operacionais "," -100481 "," -104536 "," 47446 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -100481 "," -104536 "," -123520 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 0 "," 0 "," 2582 "
3.04.05," Outras Despesas Operacionais "," 0 "," 0 "," 168384 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1523899 "," 849959 "," 1850214 "
3.06," Resultado Financeiro "," -2009498 "," -1866059 "," -1639641 "
3.06.01," Receitas Financeiras "," 88630 "," 159418 "," 51962 "
3.06.02," Despesas Financeiras "," -2098128 "," -2025477 "," -1691603 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -485599 "," -1016100 "," 210573 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 52786 "," 155707 "," -945 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," 52786 "," 155707 "," -945 "
3.09," Resultado Líquido das Operações Continuadas "," -432813 "," -860393 "," 209628 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -432813 "," -860393 "," 209628 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -0.03230 "," -0.06420 "," 0.01560 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," -0.03230 "," -0.06420 "," 0.01560 "
