Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 4722224 "," 3749999 "," 2551887 "
1.01," Ativo Circulante "," 2909195 "," 2542887 "," 1800168 "
1.01.01," Caixa e Equivalentes de Caixa "," 35424 "," 29038 "," 12435 "
1.01.01.01," Caixa E Banco "," 35424 "," 29038 "," 12435 "
1.01.01.02," Aplicações Financeiras "," "," "," "
1.01.01.03," Recursos Em Custódia De Terceiros "," "," "," "
1.01.02," Aplicações Financeiras "," 577361 "," 593082 "," 401895 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 577361 "," 593082 "," 401895 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," 577361 "," 593082 "," 401895 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 425508 "," 487083 "," 445303 "
1.01.03.01," Clientes "," 425508 "," 487083 "," 445303 "
1.01.03.01.01," Clientes de Incop e Venda de Imóveis "," 398922 "," 427766 "," 430664 "
1.01.03.01.02," Clientes de Serviço e Construção "," 26586 "," 59317 "," 14639 "
1.01.03.01.03," Outros Valores A Receber "," "," "," "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 1679739 "," 1243841 "," 786660 "
1.01.04.01," Imóveis a Comercializar "," 1679739 "," 1243841 "," 786660 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," "," "," "
1.01.06.01," Tributos Correntes a Recuperar "," "," "," "
1.01.07," Despesas Antecipadas "," 1586 "," 890 "," 1860 "
1.01.07.01," Despesas Pagas Antecipadamente e Outros "," 1586 "," 890 "," 1860 "
1.01.08," Outros Ativos Circulantes "," 189577 "," 188953 "," 152015 "
1.01.08.01," Ativos Não-Correntes a Venda "," 7045 "," 7014 "," 7014 "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.02.01," Ativos Mantidos Para Venda "," "," "," "
1.01.08.03," Outros "," 182532 "," 181939 "," 145001 "
1.01.08.03.01," Demais Contas a Receber "," 150865 "," 180837 "," 67395 "
1.01.08.03.02," Instrumentos Financeiros Derivativos "," "," "," "
1.01.08.03.03," Partes Relacionadas "," 31667 "," 1102 "," 77606 "
1.02," Ativo Não Circulante "," 1813029 "," 1207112 "," 751719 "
1.02.01," Ativo Realizável a Longo Prazo "," 1217240 "," 750870 "," 591674 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 400893 "," 0 "," 0 "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 116223 "," 217169 "," 112135 "
1.02.01.04.01," Clientes "," 116223 "," 217169 "," 112135 "
1.02.01.04.02," Outras Contas A Receber "," "," "," "
1.02.01.05," Estoques "," 531111 "," 305460 "," 279207 "
1.02.01.05.01," Imovéis a Comercializar "," 531111 "," 305460 "," 279207 "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto De Renda E Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos Com Controladores "," "," "," "
1.02.01.09.04," Créditos Com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 169013 "," 228241 "," 200332 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Demais Contas a Receber e Outros "," 102247 "," 112739 "," 166916 "
1.02.01.10.04," Partes Relacionadas "," 66766 "," 115502 "," 33416 "
1.02.01.10.05," Instrumentos financeiros derivativos "," "," "," "
1.02.02," Investimentos "," 383942 "," 426531 "," 138802 "
1.02.02.01," Participações Societárias "," 272009 "," 307412 "," 138802 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," 111933 "," 119119 "," 0 "
1.02.02.02.01," Participação Em Controladas - Ágio "," "," "," "
1.02.03," Imobilizado "," 44033 "," 25181 "," 14159 "
1.02.03.01," Imobilizado em Operação "," 44033 "," 25181 "," 14159 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 167814 "," 4530 "," 7084 "
1.02.04.01," Intangíveis "," 167814 "," 4530 "," 7084 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
