Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 179064 "," 138561 "," 112155 "
3.01.01," Venda bruta "," 203201 "," 166865 "," 143886 "
3.01.02," (-) IPI "," -689 "," -801 "," -2602 "
3.01.03," (-)Devoluções e cancelamentos "," -5005 "," -4249 "," -3923 "
3.01.04," (-) Impostos s/ vendas "," -18443 "," -23254 "," -25206 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -93713 "," -68193 "," -55841 "
3.02.01," CPV "," -93713 "," -68193 "," -55841 "
3.03," Resultado Bruto "," 85351 "," 70368 "," 56314 "
3.04," Despesas/Receitas Operacionais "," -46331 "," -45213 "," -62919 "
3.04.01," Despesas com Vendas "," -25290 "," -28840 "," -21938 "
3.04.02," Despesas Gerais e Administrativas "," -38495 "," -32425 "," -41113 "
3.04.02.01," Despesas operacionais "," "," "," "
3.04.02.02," Despesas administrativas "," -37592 "," -31768 "," -39979 "
3.04.02.03," Remuneração dos administradores "," -903 "," -657 "," -1134 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 17454 "," 16052 "," 132 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 39020 "," 25155 "," -6605 "
3.06," Resultado Financeiro "," -38604 "," -40853 "," -34269 "
3.06.01," Receitas Financeiras "," 1388 "," 2264 "," 2289 "
3.06.02," Despesas Financeiras "," -39992 "," -43117 "," -36558 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 416 "," -15698 "," -40874 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -4729 "," 0 "," 0 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," -4313 "," -15698 "," -40874 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -4313 "," -15698 "," -40874 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 0 "," -15698 "," -40874 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
