Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 581753222 "," 367647302 "," 288796864 "
3.01.01," Mercado Interno "," 432323089 "," 246614989 "," 207971723 "
3.01.02," Mercado Externo "," 149434825 "," 121083155 "," 80825141 "
3.01.03," Ajuste ao Valor Justo de Ativo Biológico "," -4692 "," -50842 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -418915240 "," -256585892 "," -224617620 "
3.03," Resultado Bruto "," 162837982 "," 111061410 "," 64179244 "
3.04," Despesas/Receitas Operacionais "," -86473745 "," -40807141 "," -46925249 "
3.04.01," Despesas com Vendas "," -58730876 "," -39766305 "," -33020793 "
3.04.02," Despesas Gerais e Administrativas "," -29486132 "," -29294266 "," -19837726 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 1743263 "," 28253430 "," 5933270 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 76364237 "," 70254269 "," 17253995 "
3.06," Resultado Financeiro "," -989066 "," 13132203 "," 6630117 "
3.06.01," Receitas Financeiras "," 23188468 "," 48654822 "," 20163823 "
3.06.02," Despesas Financeiras "," -24177534 "," -35522619 "," -13533706 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 75375171 "," 83386472 "," 23884112 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -22189308 "," -26185337 "," -5883330 "
3.08.01," Corrente "," -25119387 "," -26502865 "," -6240901 "
3.08.02," Diferido "," 2930079 "," 317528 "," 357571 "
3.09," Resultado Líquido das Operações Continuadas "," 53185863 "," 57201135 "," 18000782 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 53185863 "," 57201135 "," 18000782 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 53185863 "," 57201135 "," 18000782 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 5.75141 "," 6.16164 "," 1.90221 "
3.99.01.02," PN "," 6.32655 "," 6.77781 "," 2.09243 "
3.99.02," Lucro Diluído por Ação "," "," "," "
