Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 26406 "," 11054 "," 13237 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -2601 "," -1023 "," -1224 "
3.03," Resultado Bruto "," 23805 "," 10031 "," 12013 "
3.04," Despesas/Receitas Operacionais "," 810192 "," -591288 "," -222817 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -87458 "," -40489 "," -33479 "
3.04.02.01," Gerais e administrativas "," -71541 "," -26072 "," -19039 "
3.04.02.04," Despesas com Depreciação e Amortização "," -15917 "," -14417 "," -14440 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 896990 "," 1867 "," 0 "
3.04.04.01," Avaliação ao valor justo de propriedade para investimento "," 896990 "," 0 "," 0 "
3.04.04.02," Outras Receitas "," 0 "," 1867 "," 0 "
3.04.05," Outras Despesas Operacionais "," -177 "," -552918 "," -188712 "
3.04.05.01," Avaliação ao valor justo de propriedade para investimento "," 0 "," -552918 "," -188712 "
3.04.05.02," Outras Despesas Operacionais "," -177 "," 0 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," 837 "," 252 "," -626 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 833997 "," -581257 "," -210804 "
3.06," Resultado Financeiro "," -406138 "," -320060 "," -357819 "
3.06.01," Receitas Financeiras "," 993 "," 821 "," 2471 "
3.06.02," Despesas Financeiras "," -407131 "," -320881 "," -360290 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 427859 "," -901317 "," -568623 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -304999 "," 29406 "," -5 "
3.08.01," Corrente "," -18 "," -9 "," -5 "
3.08.02," Diferido "," -304981 "," 29415 "," 0 "
3.09," Resultado Líquido das Operações Continuadas "," 122860 "," -871911 "," -568628 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 122860 "," -871911 "," -568628 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 122560 "," -870235 "," -567548 "
3.11.02," Atribuído a Sócios Não Controladores "," 300 "," -1676 "," -1080 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 39.03000 "," -276.97000 "," -180.63000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," "," "," "
