Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 317646 "," 261783 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -246991 "," -274586 "," -15 "
3.03," Resultado Bruto "," 70655 "," -12803 "," -15 "
3.04," Despesas/Receitas Operacionais "," -12772 "," -14243 "," 0 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -12772 "," -14243 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 57883 "," -27046 "," -15 "
3.06," Resultado Financeiro "," 10609 "," 6083 "," 882 "
3.06.01," Receitas Financeiras "," 11841 "," 6575 "," 927 "
3.06.02," Despesas Financeiras "," -1232 "," -492 "," -45 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 68492 "," -20963 "," 867 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -22999 "," 7101 "," -291 "
3.08.01," Corrente "," -17995 "," 0 "," -291 "
3.08.02," Diferido "," -5004 "," 7101 "," 0 "
3.09," Resultado Líquido das Operações Continuadas "," 45493 "," -13862 "," 576 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 45493 "," -13862 "," 576 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.07309 "," -0.03784 "," 0.00503 "
3.99.02," Lucro Diluído por Ação "," "," "," "
