Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 11341550 "," 8858700 "," 8015909 "
3.01.01," Receita de Venda e Serviços "," 9489097 "," 7390246 "," 7651060 "
3.01.02," Receita de Construção - CPC 17 "," 710904 "," 592475 "," 541905 "
3.01.03," Receita Parcela A - CVA "," 1121176 "," 869317 "," -181623 "
3.01.04," Receita de Atualização do Ativo Financeiro Indenizável "," 20373 "," 6662 "," 4567 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -10054509 "," -7654978 "," -7023003 "
3.02.01," Custo das Mercadorias Vendidas "," -8571837 "," -6318469 "," -5735756 "
3.02.02," Custo dos Produtos Vendidos "," 1140 "," -12622 "," -14245 "
3.02.03," Custo dos Serviços Prestados "," -772908 "," -731412 "," -731097 "
3.02.04," Custo de Construção - CPC 17 "," -710904 "," -592475 "," -541905 "
3.03," Resultado Bruto "," 1287041 "," 1203722 "," 992906 "
3.04," Despesas/Receitas Operacionais "," -489671 "," -522087 "," -495783 "
3.04.01," Despesas com Vendas "," -222486 "," -147010 "," -220561 "
3.04.02," Despesas Gerais e Administrativas "," -353817 "," -413143 "," -390648 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 13949 "," 0 "," 71826 "
3.04.05," Outras Despesas Operacionais "," 0 "," -18517 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," 72683 "," 56583 "," 43600 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 797370 "," 681635 "," 497123 "
3.06," Resultado Financeiro "," 24159 "," 43080 "," -76143 "
3.06.01," Receitas Financeiras "," 258065 "," 231087 "," 232190 "
3.06.02," Despesas Financeiras "," -233906 "," -188007 "," -308333 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 821529 "," 724715 "," 420980 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -258357 "," -206030 "," -137405 "
3.08.01," Corrente "," -135785 "," -178486 "," -104193 "
3.08.02," Diferido "," -122572 "," -27544 "," -33212 "
3.09," Resultado Líquido das Operações Continuadas "," 563172 "," 518685 "," 283575 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 563172 "," 518685 "," 283575 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 563172 "," 518685 "," 283575 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 13.77760 "," 12.68920 "," 6.93740 "
3.99.01.02," PN "," 15.15330 "," 13.95810 "," 7.63120 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 13.77760 "," 12.68920 "," 6.93740 "
3.99.02.02," PN "," 15.15330 "," 13.95810 "," 7.63120 "
