Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 407172 "," 387044 "," 378011 "
1.01," Ativo Circulante "," 121490 "," 184873 "," 136694 "
1.01.01," Caixa e Equivalentes de Caixa "," 29385 "," 44078 "," 23464 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 44021 "," 26922 "," 20369 "
1.01.03.01," Clientes "," 44021 "," 26922 "," 20369 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 33756 "," 98994 "," 76863 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 506 "," 519 "," 551 "
1.01.06.01," Tributos Correntes a Recuperar "," 506 "," 519 "," 551 "
1.01.07," Despesas Antecipadas "," 7191 "," 7468 "," 5896 "
1.01.08," Outros Ativos Circulantes "," 6631 "," 6892 "," 9551 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 6631 "," 6892 "," 9551 "
1.02," Ativo Não Circulante "," 285682 "," 202171 "," 241317 "
1.02.01," Ativo Realizável a Longo Prazo "," 279661 "," 197755 "," 239334 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 29607 "," 18580 "," 22077 "
1.02.01.04.01," Clientes "," 25465 "," 14438 "," 17935 "
1.02.01.04.02," Outras Contas a Receber "," 4142 "," 4142 "," 4142 "
1.02.01.05," Estoques "," 234180 "," 168197 "," 210408 "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 22 "," 0 "," 22 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 22 "," 0 "," 22 "
1.02.01.08," Despesas Antecipadas "," 0 "," 427 "," 0 "
1.02.01.09," Créditos com Partes Relacionadas "," 15852 "," 10551 "," 6827 "
1.02.01.09.01," Créditos com Coligadas "," 15852 "," 10551 "," 6827 "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," "," "," "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.02," Investimentos "," 3574 "," 2697 "," 0 "
1.02.02.01," Participações Societárias "," 3574 "," 2697 "," 0 "
1.02.02.01.01," Participações em Coligadas "," 3574 "," 2697 "," 0 "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 2447 "," 1719 "," 1983 "
1.02.03.01," Imobilizado em Operação "," 1442 "," 1719 "," 1983 "
1.02.03.02," Direito de Uso em Arrendamento "," 1005 "," 0 "," 0 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," "," "," "
1.02.04.01," Intangíveis "," "," "," "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
