Conta," Descrição ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 ","01/01/2018 a 31/12/2018 "
3.01," Receita de Venda de Bens e/ou Serviços "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," "," "," "
3.04," Despesas/Receitas Operacionais "," -6317 "," -3526 "," 19547 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -317 "," -3408 "," -11105 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 0 "," 1285 "," 33548 "
3.04.05," Outras Despesas Operacionais "," -6000 "," -1403 "," -2896 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -6317 "," -3526 "," 19547 "
3.06," Resultado Financeiro "," -163 "," -817 "," -2918 "
3.06.01," Receitas Financeiras "," 0 "," 0 "," 66 "
3.06.02," Despesas Financeiras "," -163 "," -817 "," -2984 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -6480 "," -4343 "," 16629 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," "," "," "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," -6480 "," -4343 "," 16629 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -6480 "," -4343 "," 16629 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -6480 "," -4343 "," 16629 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.29105 "," 0.86530 "," 0.12258 "
3.99.01.02," PN "," 1.29105 "," 0.86530 "," 0.12258 "
3.99.02," Lucro Diluído por Ação "," "," "," "
